G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fault_Type
1,0,1,1,641.3129132,53.61137662,35.06166547,0.137276481,-0.458933193,0.321656712,2
0,1,1,0,-21.14849693,-560.5147382,584.0312148,-0.449548313,-0.026781218,0.476329531,4
0,0,0,0,-46.50908978,93.21386249,-49.59638618,-0.559435067,0.066269828,0.493165239,5
1,1,1,1,-52.3319714,-737.9117233,790.2414312,-0.038645414,0.004289495,0.034355919,1
0,0,0,0,-26.90594874,94.67755532,-70.90121389,-0.617069931,0.278122118,0.338947813,5
1,0,0,1,-698.0939449,-24.83010366,-23.00852146,-0.105769871,0.441161874,-0.335392003,3
0,0,0,0,33.49503153,51.73959146,-88.15051432,-0.3780292,0.619341727,-0.241312527,5
0,0,0,0,-19.78648349,-13.71363988,30.17518041,0.54666815,-0.458599522,-0.088068628,5
1,1,1,1,622.6066943,231.4654715,-854.0744294,0.0404438,-0.031008676,-0.009435124,1
1,1,1,1,882.0598312,-486.5986802,-395.4634142,0.017367132,-0.042097174,0.024730042,1
1,0,1,1,-328.5515025,-556.7943108,-56.66244541,-0.038740746,0.332560381,-0.293819635,2
1,0,0,1,672.5608796,9.548380814,33.4203022,0.197884293,-0.525932708,0.328048415,3
0,1,1,1,646.933976,-844.4587126,199.517258,-0.011233505,-0.029735285,0.04096879,0
1,0,0,1,-752.5493231,-20.40364472,-27.2062081,-0.144190748,0.47238944,-0.328198692,3
0,1,1,1,-554.0959722,873.4026351,-317.1940486,0.016841752,0.025247212,-0.042088963,0
0,0,0,0,52.73076926,17.3774026,-73.39278006,-0.035294187,0.555518352,-0.520224165,5
1,0,1,1,405.0813942,466.5163614,55.99691644,0.042349906,-0.344838815,0.302488909,2
1,0,0,1,-76.68687623,42.84641692,-49.86229847,-0.371588557,0.584646015,-0.213057458,3
1,0,0,1,-429.7382257,12.17705775,-43.66499878,-0.287345461,0.593169276,-0.305823814,3
0,1,1,0,-68.6843627,516.0054188,-444.9298943,-0.261217571,-0.034010629,0.2952282,4
1,0,0,1,-750.0336792,-37.83102673,-10.41637462,-0.027847196,0.332012162,-0.304164967,3
0,1,1,1,-525.1123083,320.6317531,206.6707106,-0.046540811,0.026269169,0.020271642,0
0,1,1,0,-66.25126231,143.5908058,-74.89912352,-0.446530019,-0.042203365,0.488733383,4
0,1,1,0,36.09273632,239.8449198,-273.3171524,0.501500604,0.039299448,-0.540800052,4
1,1,1,1,791.5614185,-735.1915732,-45.72688446,0.001264513,-0.052205677,0.050941164,1
1,0,0,1,-714.7618734,-15.02218408,-30.40696924,-0.171563583,0.500704638,-0.329141055,3
0,1,1,0,-17.5104578,-598.6627045,618.6461253,-0.433705925,-0.025117716,0.458823641,4
1,0,1,1,503.4234074,-887.0380664,-38.12270901,-0.019267993,0.021833852,-0.002565859,2
0,0,0,0,-62.32490114,88.48587574,-29.27677735,-0.433097238,-0.148952181,0.582049419,5
1,0,1,1,-827.6673662,192.2801992,-30.29330911,-0.030393175,0.352874201,-0.322481026,2
1,0,1,1,-866.2985663,532.8067558,-7.360536679,-0.015560731,0.267540808,-0.251980077,2
1,0,1,1,786.4181782,-747.2532865,-12.49424427,0.001601214,-0.16215858,0.160557366,2
0,1,1,1,-564.8293588,871.1488628,-304.2070927,0.016229225,0.025778656,-0.042007882,0
0,0,0,0,48.58603014,-21.06426578,-27.02587316,0.424837634,0.162779441,-0.587617075,5
0,1,1,0,33.1406746,-767.5466652,736.9125309,-0.089700838,0.009508859,0.080191978,4
0,0,0,0,35.97469867,-29.38812382,-9.64776496,0.502448147,0.037263174,-0.53971132,5
1,1,1,1,-836.8941489,663.5091466,173.3828423,-0.006612599,0.039570353,-0.032957754,1
1,1,1,1,842.373778,-642.8251601,-72.57983043,0.008523911,-0.13561388,0.127089969,1
0,1,1,1,860.6129584,-605.4223301,-253.1265789,0.01047584,-0.040754797,0.030278957,0
0,1,1,0,-66.97579216,585.613816,-516.1335484,-0.204866092,-0.030616285,0.235482377,4
0,1,1,1,855.931744,-628.4619483,-225.3244465,0.009374061,-0.040540042,0.03116598,0
1,0,1,1,-673.1514834,836.5727163,25.31288632,0.008625783,0.07813939,-0.086765174,2
0,1,1,1,193.5695619,-855.4092039,663.9994719,-0.031961116,-0.007762342,0.039723458,0
0,0,0,0,-42.54813627,4.33904416,35.0018421,0.416596703,-0.564731826,0.148135123,5
1,0,0,1,754.9620005,69.43183589,-24.29176469,-0.245711362,0.114300905,0.131410457,3
0,0,0,0,42.6355155,-27.92285367,-11.75119,0.522417015,0.002385707,-0.524802722,5
0,1,1,1,719.5568214,-669.8802153,-47.60842766,0.016152819,-0.31783387,0.301681051,0
1,0,1,1,690.2644415,-826.7551198,-23.66951508,-0.007324954,-0.08966252,0.096987474,2
0,0,0,0,-67.45609637,43.84410453,20.14255533,0.101212945,-0.551413283,0.450200339,5
1,0,0,1,197.2954514,58.16247025,-48.2248358,-0.381752059,0.506855909,-0.12510385,3
0,0,0,0,39.08188705,-23.75993346,-18.75506101,0.468604486,0.096487854,-0.56509234,5
0,1,1,0,-46.40522271,776.3860074,-727.3916362,0.082488884,-0.009492602,-0.072996282,4
1,1,1,1,66.24469141,729.7093885,-795.9563436,0.038859426,-0.004862219,-0.033997207,1
1,0,1,1,276.8768873,-34.62327678,44.09661587,0.34276162,-0.607709354,0.264947735,2
0,0,0,0,-66.23213485,80.6234323,-17.27375504,-0.358613624,-0.239384735,0.597998359,5
1,0,0,1,-796.7895726,-67.53178856,19.33547858,0.21219594,-0.04831444,-0.1638815,3
1,1,1,1,-410.6595339,-472.4108986,883.0681691,-0.04238199,0.021255224,0.021126766,1
0,0,0,0,51.9567556,19.65614299,-74.65298007,-0.081706212,0.574650383,-0.492944171,5
1,1,1,1,-772.7460517,15.14708471,757.5967034,-0.035406413,0.03790026,-0.002493848,1
1,1,1,1,880.6386097,-377.8070932,-502.8337798,0.022634949,-0.042274902,0.019639953,1
1,1,1,1,-724.2408858,78.45914096,646.175204,0.020570691,0.023465262,-0.044035953,1
0,0,0,0,-47.78441988,98.25776755,-53.84559307,-0.561463278,0.069252529,0.492210749,5
1,0,0,1,786.4490541,25.66035618,23.83853431,0.115967815,-0.441161711,0.325193897,3
0,1,1,1,297.0793488,573.2145848,-868.2482491,0.041917761,-0.01580436,-0.026113401,0
1,0,1,1,440.7509438,-900.5269515,-42.03155916,-0.022096167,0.056695518,-0.034599351,2
0,0,0,0,-10.13265539,92.31751934,-85.55983414,-0.608664825,0.423126848,0.185537976,5
0,0,0,0,53.47909119,-10.92274433,-43.33211903,0.298825572,0.313302723,-0.612128295,5
0,1,1,0,49.49261686,-26.2224297,-20.66154733,0.469208768,0.042340491,-0.511549259,4
0,0,0,0,-69.9381731,71.71806054,-4.658746124,-0.250593962,-0.345306546,0.595900508,5
0,0,0,0,-57.11643458,92.21541873,-38.217483,-0.490463128,-0.065241462,0.55570459,5
1,1,1,1,825.0107139,-177.2276478,18.168537,0.030821599,-0.352105175,0.321283576,1
1,1,1,1,-587.3197136,-282.2161707,869.7050885,-0.028149247,0.026193829,0.001955418,1
0,0,0,0,-62.84136798,31.89186673,27.85429138,0.176446504,-0.57395041,0.397503905,5
0,1,1,0,45.06645221,71.95168249,-114.3069068,0.487634024,0.041806076,-0.5294401,4
0,1,1,1,-560.0716504,-310.3862181,872.5476653,-0.041486468,0.028233614,0.013252854,0
0,1,1,1,-875.5083463,340.0326211,537.4960117,-0.024342482,0.042219869,-0.017877388,0
0,0,0,0,-15.59657576,88.91485991,-76.21936137,-0.615697669,0.367054934,0.248642735,5
1,0,1,1,-771.328848,757.7239392,14.25373958,3.66e-05,0.151211729,-0.151248336,2
0,0,0,0,-14.84671357,-16.77608286,28.29945077,0.562965292,-0.428042894,-0.134922397,5
0,0,0,0,-13.90520678,92.76033647,-82.23938297,-0.61449299,0.392996999,0.22149599,5
1,0,0,1,102.2398887,53.38325267,-49.35323518,-0.382472454,0.540228116,-0.157755663,3
1,0,1,1,-323.3984661,879.0746684,47.20488572,0.027539717,-0.108978608,0.081438891,2
0,0,0,0,6.82588836,80.88531815,-91.10229159,-0.555276134,0.527910898,0.027365236,5
0,0,0,0,-26.87026204,98.45329298,-75.00095999,-0.619395971,0.289072798,0.330323174,5
0,1,1,1,633.54409,218.1479126,-849.5602175,0.040296227,-0.031508832,-0.008787395,0
0,1,1,1,315.9691229,-871.9361862,558.0434476,-0.028058566,-0.013443504,0.04150207,0
1,0,0,1,239.1708944,-31.52867292,48.49186259,0.347820619,-0.604109217,0.256288598,3
0,0,0,0,-47.12226714,95.63897082,-51.63940108,-0.56041023,0.067703909,0.492706321,5
0,1,1,1,-844.6756964,645.6398836,201.1407263,-0.007916334,0.040013802,-0.032097468,0
0,0,0,0,-36.14259589,-2.945971768,36.0043443,0.46134742,-0.544501997,0.083154576,5
0,0,0,0,-72.13590732,71.20050668,-2.419714298,-0.190038491,-0.393379801,0.583418292,5
0,0,0,0,48.82726569,-20.60220385,-31.27978656,0.364074746,0.241297561,-0.605372308,5
0,1,1,1,-181.5206635,840.3863541,-656.8268752,0.032639653,0.007054654,-0.039694307,0
0,0,0,0,53.89832175,-5.38597191,-51.80517549,0.206921355,0.398683224,-0.60560458,5
0,0,0,0,34.98706748,49.85638937,-87.75990868,-0.362676562,0.621409689,-0.258733127,5
1,1,1,1,-626.9138937,852.3602312,-225.448402,0.012468001,0.028844415,-0.041312417,1
0,1,1,1,-743.647986,-39.60964307,785.2724867,-0.036791436,0.036617776,0.00017366,0
1,0,1,1,840.5086416,-234.5891941,27.93585976,0.02905462,-0.3463441,0.31728948,2
0,1,1,1,866.5721486,-584.9240893,-279.5844065,0.011759561,-0.041093612,0.029334051,0
1,0,1,1,711.6652033,70.7179672,43.41773192,0.037775426,-0.37593857,0.338163144,2
1,0,1,1,187.1803718,649.9431042,57.7735606,0.04085895,-0.292716876,0.251857926,2
1,0,1,1,-284.9259653,871.6176738,48.722141,0.029025695,-0.125836275,0.096810581,2
0,0,0,0,-63.21427842,84.57206087,-24.24217978,-0.411078987,-0.177620879,0.588699866,5
1,1,1,1,-851.3934041,220.9452066,630.4459776,-0.028991972,0.041288182,-0.012296211,1
1,0,0,1,-724.0423069,-36.90443023,6.815324581,0.039087255,0.248634816,-0.287722071,3
0,1,1,0,-40.4988937,784.4783797,-741.4708601,0.136708002,-0.004890976,-0.131817026,4
0,0,0,0,35.32557982,-26.82088006,-11.81052555,0.501415829,0.038781308,-0.540197136,5
0,1,1,0,55.59035983,-242.6593679,189.6537896,0.400828668,0.041103714,-0.441932381,4
0,0,0,0,55.57181556,-3.523879031,-54.98012634,0.145192657,0.446104983,-0.591297639,5
0,1,1,0,52.17664076,-111.4841155,62.00413831,0.446705621,0.042258523,-0.488964144,4
0,0,0,0,45.41036596,-24.13956192,-24.32758445,0.413844152,0.17811562,-0.591959772,5
0,1,1,0,33.0595356,286.1192622,-316.5582648,0.500956081,0.038227724,-0.539183805,4
0,1,1,1,315.9422665,-871.9611414,558.016957,-0.02805864,-0.013443447,0.041502086,0
1,0,0,1,596.5528708,0.681894808,37.80603504,0.237386543,-0.559496021,0.322109477,3
0,1,1,0,-58.76606348,-50.80814515,111.9082284,-0.492879312,-0.041879177,0.534758489,4
1,0,1,1,603.0114487,45.17606135,32.99267582,0.173014597,-0.489396183,0.316381586,2
0,1,1,0,34.91592788,-763.685747,731.1869274,-0.07389366,0.010800859,0.063092801,4
0,1,1,0,-49.42499718,767.5523563,-715.5476703,0.051071779,-0.012067231,-0.039004548,4
0,0,0,0,-44.91606239,93.45735143,-51.43345835,-0.567338964,0.085221136,0.482117828,5
1,0,1,1,-728.1534189,148.7368324,-19.11378255,0.007562299,0.299381914,-0.306944213,2
1,0,1,1,391.32779,-16.15983672,37.57768475,0.307442551,-0.593268854,0.285826303,2
1,1,1,1,-275.9762367,864.6796592,-588.7056862,0.029475782,0.01161062,-0.041086402,1
1,0,1,1,305.2086716,557.8147103,57.34189852,0.042020774,-0.323168202,0.281147428,2
0,1,1,0,-28.96256186,774.4988981,-742.9984662,0.232186502,0.003742154,-0.235928656,4
1,0,0,1,330.4106616,-24.38325232,46.89365601,0.328190275,-0.605592672,0.277402397,3
0,0,0,0,-37.61723812,94.9711793,-60.36205439,-0.596505853,0.170116377,0.426389475,5
0,0,0,0,32.20901634,56.82582196,-92.43537453,-0.380074432,0.622349457,-0.242275026,5
0,1,1,1,210.0300686,-847.5461532,639.5940658,-0.031816186,-0.008304543,0.040120728,0
0,1,1,1,566.3428423,-870.1524164,305.8817723,-0.016264074,-0.025723956,0.04198803,0
0,0,0,0,-67.44107448,87.63483183,-23.66325976,-0.368958425,-0.226943386,0.595901811,5
1,0,0,1,317.59553,-25.42410875,47.15717363,0.331243349,-0.605829118,0.274585769,3
1,0,1,1,393.1563323,-899.1125735,-44.43742251,-0.02416444,0.079873858,-0.055709418,2
1,1,1,1,883.6073283,-439.3198899,-444.2897017,0.019757664,-0.042280572,0.022522908,1
1,0,1,1,751.455259,-778.9624954,-16.87626292,-0.002038658,-0.134790612,0.136829271,2
1,0,0,1,818.356654,66.0662794,-16.40653075,-0.191769285,0.010294496,0.181474789,3
0,0,0,0,-7.135330671,90.80963273,-87.03957217,-0.602332971,0.444073556,0.158259415,5
0,0,0,0,-36.48054873,97.39446355,-64.16304649,-0.602329489,0.189965632,0.412363856,5
1,0,1,1,-452.6784118,-418.0706468,-54.99136731,-0.042273628,0.353663516,-0.311389888,2
0,0,0,0,31.57030041,59.0830757,-93.75826155,-0.388178039,0.621919897,-0.233741857,5
1,1,1,1,-612.6166463,-245.3018047,857.9161874,-0.040689447,0.030641102,0.010048345,1
1,0,0,1,-848.2858868,-62.87753207,11.13233222,0.154267773,0.056248009,-0.210515782,3
0,1,1,1,-154.273387,831.350691,-675.0380967,0.033470628,0.00573922,-0.039209848,0
0,1,1,0,52.60969991,-253.2911844,203.4752716,0.438204089,0.044019704,-0.482223793,4
0,1,1,1,113.1548805,-828.4076432,717.4138384,-0.033973014,-0.004005796,0.03797881,0
0,1,1,0,-38.19772315,785.086984,-744.2768419,0.159277197,-0.002915507,-0.156361691,4
0,1,1,0,10.84472197,543.4349966,-551.5770491,0.453038477,0.028324147,-0.481362624,4
1,1,1,1,-86.10757799,804.2642759,-718.1584263,0.035406256,0.002434433,-0.037840689,1
1,0,1,1,-452.6758285,-418.0754668,-54.99144386,-0.042273332,0.353663316,-0.311389984,2
0,1,1,0,54.24252695,-560.3479373,508.7198542,0.212088532,0.031516851,-0.243605383,4
1,0,1,1,-500.0466826,-382.3991169,-52.16302557,-0.032236434,0.361847137,-0.329610703,2
0,1,1,0,23.70308092,407.2477899,-428.2373386,0.489093443,0.034515155,-0.523608598,4
1,1,1,1,528.0521232,349.2947493,-877.3491362,0.041800041,-0.02664044,-0.015159601,1
0,0,0,0,-49.87922492,93.72991542,-46.85447051,-0.5424935,0.028945915,0.513547585,5
0,0,0,0,40.21589719,43.35310707,-86.60208196,-0.298447612,0.624425997,-0.325978385,5
0,1,1,1,567.9699022,-571.2817284,5.440311356,0.026948229,-0.471126297,0.444178068,0
0,1,1,1,544.7152311,-874.4731471,331.7523531,-0.017484763,-0.024655001,0.042139763,0
0,0,0,0,-71.08014873,68.18460183,-0.094408819,-0.197583466,-0.388648594,0.58623206,5
1,0,0,1,-860.7749789,-60.71100063,8.054656168,0.131969706,0.094018561,-0.225988268,3
0,0,0,0,5.628484543,-28.25828103,19.5582923,0.592943255,-0.281809775,-0.311133479,5
0,1,1,1,-194.9527766,844.471506,-647.4002192,0.032221885,0.007701917,-0.039923803,0
1,1,1,1,155.0210345,-831.0702603,676.046967,-0.033517665,-0.005665613,0.039183278,1
0,1,1,0,41.66760064,-732.101064,692.9742917,0.005067417,0.017075226,-0.022142643,4
1,1,1,1,-403.8153431,882.1899881,-478.3765965,0.024365393,0.017836763,-0.042202156,1
0,1,1,1,-340.3003608,876.9400844,-534.603258,0.027007836,0.014756775,-0.041764612,0
0,1,1,1,807.3011294,-715.188185,-90.04651332,0.002600982,-0.037891142,0.03529016,0
0,0,0,0,-71.05530428,62.81930654,5.36018079,-0.151260998,-0.423304461,0.574565459,5
1,0,0,1,779.4248949,24.61953835,24.52335703,0.121648954,-0.447631274,0.325982319,3
0,1,1,1,360.3976992,-386.3650876,28.10880374,0.036073254,-0.532707808,0.496634554,0
0,1,1,0,8.208533482,569.3160913,-574.9216458,0.442505207,0.026812353,-0.46931756,4
1,0,0,1,596.552915,0.681900905,37.80603608,0.237386538,-0.559496025,0.322109486,3
1,0,0,1,-745.3571885,-19.33640346,-27.86046431,-0.149741967,0.478291332,-0.328549365,3
1,0,0,1,-845.1308419,-37.56689308,-15.19419273,-0.045523705,0.355519822,-0.309996118,3
0,0,0,0,-45.52935756,95.88292566,-53.47686576,-0.568314315,0.086655493,0.481658822,5
0,1,1,0,-65.26441092,624.7400302,-556.9605432,-0.167902894,-0.028220431,0.196123325,4
0,1,1,0,9.598876867,-747.1316315,739.8711251,-0.286709581,-0.008318229,0.295027809,4
0,0,0,0,23.96297038,-27.29002722,-0.112472414,0.557944851,-0.092942301,-0.46500255,5
0,0,0,0,24.95677314,-31.22207061,3.199985888,0.559525976,-0.095267509,-0.464258466,5
0,0,0,0,39.21197222,-29.4173905,-4.771413917,0.556376015,-0.073221215,-0.4831548,5
1,1,1,1,800.0739295,-108.3137978,20.98802703,0.033003544,-0.359725137,0.326721592,1
1,0,0,1,690.524791,11.7489131,32.24063122,0.187520713,-0.51622229,0.328701578,3
1,0,0,1,-509.5720337,-69.17611448,39.60390132,0.342148263,-0.341218146,-0.000930117,3
0,0,0,0,-18.18313355,92.08641627,-77.03559807,-0.618091894,0.352760518,0.265331376,5
0,0,0,0,45.54726826,-25.18778904,-18.7851128,0.480455113,0.07836777,-0.558822883,5
0,0,0,0,55.68405377,6.170594992,-63.75392446,0.105363379,0.476052557,-0.581415935,5
0,0,0,0,21.69590229,65.43446468,-90.15645705,-0.475071631,0.589148013,-0.114076382,5
0,1,1,1,-686.8798795,-136.2079226,825.1802113,-0.03887535,0.034055164,0.004820186,0
0,1,1,0,-67.20072928,179.6904094,-110.0465564,-0.434607831,-0.041945759,0.47655359,4
0,0,0,0,-35.29022655,99.9489982,-68.09228819,-0.607654004,0.209767261,0.397886743,5
0,1,1,1,712.820007,-666.3616852,-44.38573961,0.016765695,-0.328666872,0.311901177,0
0,1,1,0,55.62345247,-373.3752787,320.5207985,0.391166296,0.029938512,-0.421104807,4
0,1,1,1,670.566594,164.6104247,-833.1248364,0.039346319,-0.033187843,-0.006158476,0
1,0,1,1,92.675129,712.7177453,57.31196557,0.039389844,-0.264959191,0.225569348,2
0,1,1,0,-33.08103431,-439.6870359,475.0234676,-0.488194165,-0.03287591,0.521070076,4
1,1,1,1,549.5541724,-883.3826164,333.8473431,-0.016952263,-0.025074625,0.042026888,1
1,0,1,1,-798.3988344,109.6725688,-34.78929835,-0.03303563,0.363674069,-0.330638439,2
1,0,1,1,-227.0160716,-620.649378,-57.75783563,-0.041347838,0.303559401,-0.262211563,2
0,1,1,0,48.73354725,-670.730832,624.4765529,0.099663984,0.024037468,-0.123701452,4
0,0,0,0,17.1410316,72.61184106,-93.14754058,-0.500309014,0.577468281,-0.077159267,5
1,1,1,1,-470.7747115,-412.3592173,883.1316653,-0.04224839,0.024066224,0.018182166,1
0,1,1,0,1.295925871,-723.0080417,724.2243139,-0.33683585,-0.014082183,0.350918033,4
0,1,1,1,237.9897751,-267.9662675,32.11518313,0.039346316,-0.536845871,0.497499554,0
1,0,0,1,645.2399142,6.233609753,35.13062426,0.213097994,-0.539522308,0.326424314,3
0,1,1,1,848.4000935,-647.9086314,-198.3457006,0.008102949,-0.04013475,0.032031801,0
1,0,1,1,532.0140423,328.6932528,52.70879039,0.041750323,-0.365725443,0.32397512,2
0,0,0,0,-63.82043621,91.99491082,-31.64145997,-0.4277907,-0.155712792,0.583503492,5
1,1,1,1,-578.1253314,-294.437097,872.7278183,-0.027813615,0.025782593,0.002031022,1
1,0,0,1,511.1368054,-8.195333799,41.5955436,0.273145097,-0.584235755,0.311090658,3
1,1,1,1,-328.0571035,874.1996218,-546.1444246,0.027517198,0.014140011,-0.041657208,1
0,1,1,1,399.0698483,484.3680341,-881.3906246,0.04233024,-0.02060308,-0.021727159,0
0,0,0,0,-68.54246356,76.06661866,-10.40467425,-0.3019639,-0.298041092,0.600004993,5
0,0,0,0,0.661575877,82.83054279,-86.63015867,-0.580892736,0.486846471,0.094046265,5
1,1,1,1,80.07617669,721.7988289,-801.8772693,0.039118286,-0.005522415,-0.033595871,1
0,1,1,0,-69.48916403,331.1746644,-259.3245044,-0.372167431,-0.039696265,0.411863696,4
0,1,1,1,429.1276996,-882.9176185,455.8645081,-0.023305918,-0.018966952,0.04227287,0
0,1,1,0,-58.01764823,718.2892667,-657.7226312,-0.051877484,-0.020055261,0.071932745,4
0,0,0,0,-46.01678636,6.366023123,36.67942673,0.382783789,-0.576879196,0.194095407,5
1,0,1,1,-160.3214251,-668.772174,-57.71277556,-0.040498631,0.285143715,-0.244645083,2
0,1,1,0,-7.122776838,-664.6115819,674.0336791,-0.38698945,-0.018980661,0.405970111,4
0,0,0,0,0.335263406,84.12109731,-87.71737955,-0.581411683,0.487609638,0.093802045,5
1,1,1,1,879.1386438,-354.3205979,-524.8153797,0.023868809,-0.042294821,0.018426012,1
1,0,0,1,341.4213668,64.23403101,-45.28249521,-0.371326659,0.44222594,-0.070899281,3
0,0,0,0,-7.652270481,85.39029306,-80.64133105,-0.604100928,0.426391933,0.177708995,5
0,1,1,0,-66.40974746,593.9888687,-525.1698496,-0.197445189,-0.030117373,0.227562562,4
0,0,0,0,-43.38549495,5.229228904,34.9487078,0.409839229,-0.567157375,0.157318145,5
0,0,0,0,54.0418102,17.07587575,-73.44210673,-0.007854642,0.543179243,-0.535324601,5
0,0,0,0,5.199585233,77.84658117,-85.95310433,-0.565489945,0.508703744,0.056786201,5
0,1,1,1,740.9101942,-787.4560836,48.53630552,-0.004044358,-0.034472802,0.03851716,0
0,1,1,0,-12.58567843,-636.9355526,652.0034742,-0.411592632,-0.022416172,0.434008805,4
1,0,0,1,115.3752607,53.30856752,-49.42793079,-0.381774383,0.540228153,-0.15845377,3
0,0,0,0,-6.958658937,86.08172837,-82.14044765,-0.602469881,0.434080551,0.16838933,5
0,1,1,1,645.1491701,-626.7544789,-16.28784614,0.022077412,-0.412434621,0.390357208,0
0,1,1,0,-19.2078669,-577.1597005,598.7388745,-0.441886173,-0.025737714,0.467623887,4
0,1,1,1,-560.1015211,-310.4070652,872.5195751,-0.041486826,0.0282339,0.013252926,0
1,0,1,1,-808.9590803,137.3576547,-33.32296122,-0.032186563,0.360428811,-0.328242248,2
1,0,1,1,858.8097599,-576.566397,3.747379448,0.013046691,-0.250364892,0.237318202,2
1,0,0,1,-428.1225207,-67.11094968,42.7003693,0.358906108,-0.394102013,0.035195905,3
0,1,1,1,-99.27430878,44.14690465,57.3186498,0.412305213,-0.091524703,-0.32078051,0
1,0,0,1,688.7904396,70.62138219,-29.54741573,-0.28068978,0.187977618,0.092712162,3
0,1,1,0,-44.83579901,779.6613079,-732.2316528,0.098077756,-0.008190756,-0.089887,4
0,0,0,0,-48.06379458,92.90834942,-47.73561259,-0.550991124,0.047270839,0.503720285,5
1,0,0,1,476.9508436,-11.49845879,42.85037504,0.285472217,-0.591154098,0.305681881,3
0,1,1,1,506.2234744,375.3693816,-879.5438267,0.04199603,-0.025609126,-0.016386903,0
1,1,1,1,348.0772109,529.0795702,-877.1590448,0.042200018,-0.01822477,-0.023975248,1
1,0,1,1,487.2813044,380.5425002,54.09456553,0.04208988,-0.359349014,0.317259134,2
1,1,1,1,-764.9549493,311.6235837,453.9389433,-0.093475316,0.052783263,0.040692053,1
0,0,0,0,-63.51422779,85.75835895,-25.24156713,-0.411556011,-0.176919365,0.588475376,5
1,0,0,1,553.4894756,69.9838397,-37.61574347,-0.330692605,0.309105452,0.021587153,3
0,1,1,0,46.95556575,-688.2891049,643.899808,0.076126916,0.022367325,-0.098494241,4
1,1,1,1,-883.4823482,450.8373944,432.6426901,-0.01922142,0.042339041,-0.023117621,1
