decile3,decile1,lsat,ugpa,fam_inc,parttime,male,race1,tier,pass_bar
10,10,40.0,2.9,4,0,1,4,3,1
7,8,40.0,3.6,3,0,1,4,4,1
4,5,34.0,2.9,3,0,1,1,4,1
1,1,38.0,3.5,3,0,1,1,5,1
4,9,47.0,3.6,4,0,0,4,5,1
4,2,35.0,3.0,2,0,1,1,4,1
8,7,39.0,3.2,1,0,0,4,5,1
1,2,35.0,2.6,4,0,1,4,2,1
7,8,40.0,3.8,4,0,1,4,4,1
5,8,30.5,3.3,5,0,0,4,3,1
1,1,23.0,3.4,3,0,0,1,5,0
10,10,45.0,3.5,3,0,0,4,4,1
5,5,36.0,2.5,3,0,1,4,3,1
10,10,40.0,3.3,2,0,1,3,3,1
4,6,37.5,2.8,4,0,1,4,3,1
5,5,38.0,3.3,3,0,0,4,4,1
10,10,42.0,3.1,2,0,1,4,3,1
4,4,44.0,3.2,4,0,1,4,4,1
6,8,37.0,3.1,3,0,0,4,3,1
5,5,33.0,3.5,4,0,0,4,3,1
2,2,40.0,3.2,3,0,1,3,6,1
2,3,36.0,3.0,4,0,1,4,4,1
8,9,42.0,2.6,3,0,1,4,4,1
4,4,38.0,3.3,4,0,0,4,4,1
1,2,31.5,2.6,3,0,0,4,2,0
4,7,36.0,3.4,4,0,0,4,4,1
7,4,36.0,3.3,4,0,0,4,3,1
10,10,46.0,2.8,3,0,1,4,4,1
2,2,41.0,3.4,3,0,1,0,6,1
2,2,41.0,3.8,4,0,1,4,4,1
1,3,36.0,2.6,4,0,0,4,3,1
4,5,31.5,3.6,4,0,1,4,4,1
2,3,40.0,3.7,3,0,1,4,4,1
3,4,37.0,3.1,3,0,0,4,4,1
5,6,44.0,3.7,4,0,1,4,5,1
1,2,21.0,2.5,3,1,0,1,3,1
3,6,39.0,2.8,2,0,1,4,5,1
1,2,29.0,3.3,4,1,0,4,2,0
5,6,31.0,3.1,3,0,0,4,3,1
7,5,34.5,3.3,4,0,0,4,5,1
7,8,35.0,2.9,3,0,1,4,3,1
8,8,42.0,2.8,4,0,1,3,3,1
6,7,47.0,3.4,4,0,1,4,4,1
5,7,28.5,3.9,2,1,1,4,4,1
2,2,38.0,3.7,4,0,1,4,4,1
6,4,32.0,2.6,3,1,1,4,2,1
5,2,40.0,3.7,3,0,1,2,5,1
10,9,47.0,2.8,5,0,1,4,5,1
8,9,41.5,3.4,2,0,1,4,4,1
5,6,48.0,2.8,4,0,1,4,4,1
2,7,38.0,3.8,4,0,1,4,3,1
2,5,44.0,2.8,4,0,1,4,4,1
2,3,35.0,2.9,4,0,1,4,3,1
7,6,37.0,3.2,2,1,1,2,3,1
6,6,39.0,3.7,3,0,0,4,6,1
9,8,35.0,3.6,2,0,0,4,2,1
8,9,39.0,3.0,4,0,1,4,5,1
9,9,41.0,3.6,4,0,1,4,4,1
9,8,44.0,3.0,5,0,1,4,3,1
6,5,36.0,3.6,4,0,0,4,4,1
7,7,32.0,3.2,3,0,1,4,3,1
8,9,42.0,3.9,4,0,0,4,5,1
6,3,40.0,3.8,3,0,1,4,4,1
7,7,41.0,3.2,4,0,1,4,4,1
9,8,38.0,3.0,4,0,0,4,5,1
5,5,38.0,3.3,2,0,1,0,4,1
1,1,22.5,3.3,5,0,0,4,3,0
8,4,44.0,3.5,4,0,0,4,5,1
2,2,32.0,3.2,3,0,1,0,3,1
5,5,35.0,2.8,4,0,1,4,2,1
5,5,35.0,3.1,4,0,1,0,5,1
8,8,39.5,3.3,3,0,0,4,5,1
8,7,31.0,3.0,3,0,1,4,2,1
7,6,42.0,3.5,5,0,0,4,6,1
3,4,27.0,3.7,3,0,0,3,3,1
10,10,35.0,3.0,3,0,1,4,2,1
3,4,41.0,3.2,3,0,0,4,4,1
6,6,45.0,2.8,4,0,1,4,4,1
7,5,38.0,3.2,1,0,0,4,3,1
5,8,42.0,2.7,2,0,1,4,4,1
3,4,37.0,3.9,3,0,0,4,5,1
2,3,33.0,3.3,5,0,0,4,3,1
1,1,37.0,2.5,1,0,1,1,5,1
8,8,34.0,3.4,3,0,1,4,3,1
3,6,41.0,3.5,3,0,1,4,4,1
10,10,38.0,3.9,4,1,0,4,4,1
4,4,37.0,2.8,5,0,0,4,3,1
7,8,41.0,3.3,4,0,1,4,4,1
7,5,30.0,3.3,4,0,1,4,2,1
9,7,41.0,3.9,4,0,1,4,6,1
5,5,38.0,3.2,4,0,1,4,3,1
6,6,25.0,2.8,3,0,0,4,4,1
4,4,43.0,2.7,3,0,1,4,6,1
7,6,26.0,2.9,5,0,1,1,1,1
7,7,34.0,2.9,3,0,0,4,2,1
9,7,38.0,2.9,2,0,1,4,2,1
5,4,35.0,3.2,4,0,0,4,4,1
7,8,33.0,3.5,4,0,0,4,4,1
10,10,39.0,3.4,3,0,1,4,4,1
7,5,37.0,2.8,4,0,1,4,3,1
9,8,41.0,3.2,4,0,0,4,3,1
2,2,38.0,3.1,2,0,1,4,3,1
1,2,37.0,2.6,4,0,0,2,4,1
4,4,41.0,2.7,3,0,0,4,3,1
7,7,31.0,3.2,4,0,1,4,3,1
1,1,35.0,2.7,4,0,0,0,5,1
1,1,33.5,2.9,4,0,1,4,3,1
7,6,37.0,3.8,3,0,1,0,2,1
5,5,34.0,3.5,4,0,1,4,2,1
3,2,38.0,3.7,3,0,0,4,4,1
7,5,45.0,2.8,4,0,0,4,3,1
9,9,31.0,3.3,4,0,0,4,2,1
1,2,34.0,2.0,2,0,1,1,4,1
4,4,36.0,3.1,4,0,0,4,3,1
2,3,36.0,3.5,4,0,1,4,6,0
10,10,43.0,3.9,3,0,1,4,4,1
9,10,41.0,3.4,4,0,0,4,4,1
7,9,38.0,3.8,5,0,1,4,5,1
9,8,34.0,3.5,3,0,0,0,4,1
1,3,32.0,2.9,4,1,0,4,3,1
5,3,42.0,3.3,2,0,0,4,4,1
2,3,44.0,3.1,4,0,1,4,4,1
1,1,40.0,3.2,4,0,0,4,3,1
7,6,34.0,3.0,2,0,0,4,3,1
10,10,43.0,3.3,3,1,0,4,4,1
10,10,43.0,3.4,3,0,0,4,4,1
6,4,30.0,3.4,3,0,0,1,3,1
7,8,40.0,3.3,5,0,1,4,5,1
3,2,34.0,3.0,1,0,1,4,5,0
10,9,37.0,3.2,3,0,0,4,2,1
9,9,36.0,3.6,3,0,1,4,3,1
4,7,34.0,2.7,2,0,0,2,3,1
6,3,41.0,3.3,4,0,0,4,4,1
2,3,44.0,3.7,3,0,1,4,5,1
9,10,45.0,3.1,2,0,1,4,4,1
9,9,38.0,3.2,3,0,0,4,3,1
8,5,33.0,3.4,4,0,0,4,3,1
7,8,45.0,3.4,4,0,1,4,4,1
8,6,33.0,3.0,3,0,0,4,2,1
4,6,40.0,3.2,4,0,1,4,4,1
2,2,37.0,3.3,3,0,1,4,3,1
5,5,29.0,3.1,2,0,0,3,2,1
3,2,32.0,3.1,3,0,1,4,3,1
10,10,39.0,3.8,4,0,1,4,4,1
2,4,37.0,2.4,4,0,1,0,3,0
5,3,35.0,3.1,2,0,0,4,5,1
4,5,34.0,3.3,2,0,1,2,4,1
5,6,38.0,3.9,3,0,0,4,3,1
2,2,33.0,3.0,3,1,0,4,3,1
1,1,39.0,3.8,4,0,1,4,4,0
2,2,36.0,2.5,4,0,1,4,3,1
7,7,35.5,2.9,3,0,0,4,5,1
9,10,37.0,2.9,3,0,1,4,3,1
8,2,33.5,3.2,4,0,0,4,4,1
7,8,42.0,3.7,5,0,1,4,5,1
4,6,32.0,3.7,3,0,0,4,5,1
2,5,34.0,2.8,4,0,0,1,5,1
7,7,34.0,3.9,3,1,0,4,4,1
7,8,38.0,3.4,2,0,0,4,4,1
10,10,47.0,3.9,2,0,1,2,5,1
7,9,37.0,3.6,1,0,1,4,3,1
3,3,43.0,3.0,3,0,1,4,4,1
10,10,37.0,2.8,3,0,1,4,3,1
4,6,40.0,3.2,2,0,1,4,5,1
3,4,35.0,3.0,3,0,0,4,3,0
4,7,38.0,3.7,3,0,0,4,4,1
3,2,36.0,3.0,5,0,0,4,3,1
1,1,29.0,2.9,3,0,0,2,4,1
6,5,26.7,3.1,4,0,1,0,3,1
3,2,45.0,3.5,3,0,0,4,6,1
6,5,39.0,3.4,4,0,0,4,4,1
10,10,34.0,3.6,4,1,1,4,5,1
6,6,31.0,2.7,3,0,1,2,3,1
1,1,33.0,3.5,3,0,1,4,5,1
7,4,45.0,3.6,4,0,1,4,5,1
7,4,37.0,3.0,5,0,1,4,5,1
1,2,39.5,1.7,4,0,0,4,3,1
9,8,46.0,3.3,3,0,1,4,5,1
3,4,41.0,2.4,5,0,0,4,5,1
4,6,31.0,3.3,4,0,0,4,3,1
2,3,34.0,3.4,3,0,0,2,4,1
2,4,35.0,3.0,4,0,0,1,3,0
7,6,32.5,3.7,3,0,1,4,5,1
4,6,44.0,2.6,4,0,1,4,4,1
7,7,32.0,2.9,4,0,0,4,3,1
6,8,32.0,3.0,5,0,0,4,5,1
6,4,42.0,3.0,4,0,1,4,4,1
9,10,32.5,3.1,3,0,1,0,4,1
4,6,43.5,3.0,4,0,0,4,4,1
6,5,35.0,3.4,2,0,0,4,4,1
5,7,41.0,3.5,4,0,0,4,4,1
7,8,40.0,3.7,4,0,1,0,5,1
5,7,37.5,3.5,3,1,0,4,3,1
2,1,35.0,2.9,4,1,0,4,2,1
2,2,35.0,3.0,3,0,1,4,3,1
7,7,31.0,3.3,3,0,1,4,3,1
4,4,45.0,3.4,3,0,1,4,4,1
1,1,40.0,3.2,3,0,0,4,4,1
4,4,34.0,2.9,2,0,1,4,3,1
10,9,31.0,2.1,4,0,1,4,4,1
10,10,41.0,3.3,4,0,1,4,2,1
2,2,26.5,3.2,3,0,0,1,3,1
8,8,39.0,3.0,4,0,1,4,4,1
8,8,38.0,3.2,4,0,0,4,5,1
10,10,44.0,3.6,3,0,1,4,4,1
1,1,25.0,3.4,3,0,1,3,3,0
10,9,35.0,3.6,4,0,0,4,3,1
3,6,36.5,3.9,4,0,1,4,5,1
5,6,40.0,2.8,5,0,0,4,4,1
7,6,45.0,3.0,1,0,0,4,4,1
6,4,42.0,3.3,5,0,1,4,3,1
1,3,38.5,2.9,5,0,1,4,3,1
9,7,34.0,3.6,4,0,0,4,5,1
2,3,41.0,3.0,4,0,0,4,4,1
3,5,34.0,2.8,4,0,0,0,3,1
3,3,35.0,3.1,4,0,1,4,3,1
10,10,44.0,3.5,5,0,0,4,4,1
4,6,45.0,3.7,5,0,0,4,5,1
10,8,39.0,3.3,4,0,0,4,4,1
9,9,42.0,3.6,3,0,1,4,4,1
8,8,37.0,3.2,4,0,1,4,2,1
4,6,31.0,3.1,3,0,1,4,3,1
10,10,39.0,3.6,2,0,1,4,4,1
6,7,35.0,3.7,3,0,0,4,3,1
6,7,39.0,3.4,5,0,1,4,3,1
1,3,24.5,3.6,3,0,1,4,3,1
4,4,41.0,3.5,4,0,1,4,5,1
8,8,37.0,3.7,4,0,0,4,4,1
2,2,23.0,3.1,5,0,1,0,3,0
7,6,37.0,2.9,3,0,1,4,4,1
2,4,39.0,2.9,4,0,1,4,4,1
5,6,36.0,2.9,3,0,0,4,3,1
9,9,46.0,3.3,3,0,0,4,4,1
2,3,34.0,3.0,4,0,1,4,3,1
2,4,37.0,3.4,2,1,1,4,4,1
9,10,37.5,3.2,2,0,1,4,5,1
7,9,33.0,2.6,4,0,1,4,2,1
5,10,36.0,3.6,3,0,0,4,4,1
2,1,41.0,3.2,4,0,0,4,4,1
10,10,41.0,3.7,3,0,0,4,3,1
1,1,40.0,2.8,3,0,1,1,4,1
6,6,33.0,3.9,2,0,1,2,5,1
8,8,45.0,3.2,3,0,1,4,6,1
10,10,35.0,3.4,4,0,1,4,3,1
4,3,42.0,3.3,3,0,0,4,3,1
4,10,44.0,3.1,4,0,1,4,3,1
6,10,41.0,3.2,4,0,1,4,5,1
8,9,37.5,3.2,3,0,1,4,5,1
3,3,37.0,3.7,3,0,0,4,4,1
7,5,32.0,2.8,4,0,0,4,2,1
8,8,36.0,3.9,3,0,0,4,4,1
10,10,40.0,3.5,2,0,1,2,4,1
5,5,38.0,3.4,4,0,0,4,5,1
10,6,37.0,3.9,2,1,0,4,4,1
6,4,46.0,3.7,4,0,1,4,5,1
1,3,37.0,3.0,4,0,1,4,4,1
9,9,32.0,3.9,2,0,1,4,2,1
6,4,34.5,3.2,4,0,0,4,4,1
5,5,33.0,2.5,4,0,0,1,4,1
5,6,37.0,2.7,3,0,0,4,4,1
3,4,31.0,3.7,4,0,1,4,4,1
5,5,38.0,3.4,3,0,0,4,3,1
10,9,43.0,3.0,3,0,0,4,4,1
1,1,39.5,3.0,4,0,1,4,4,1
10,9,42.0,2.6,3,0,0,4,5,1
1,1,18.0,2.6,1,0,1,1,3,0
1,2,31.0,3.3,3,0,0,4,4,1
9,9,47.0,3.8,4,0,1,4,5,1
9,8,37.0,3.6,3,0,1,4,4,1
7,9,36.0,3.1,3,0,1,4,2,1
3,4,36.0,3.5,3,0,0,0,4,1
6,3,28.0,2.2,3,0,1,0,3,1
4,3,36.0,3.3,5,0,0,4,4,1
1,5,34.3,2.8,4,0,1,4,4,1
7,7,40.0,3.5,3,0,0,4,3,1
2,2,40.0,3.6,3,0,1,4,4,1
7,3,35.0,3.0,4,1,0,4,3,1
8,8,43.0,3.4,3,0,1,4,3,1
5,6,34.0,3.5,2,1,0,4,3,1
4,6,41.0,3.0,4,0,0,4,3,1
2,4,38.0,3.3,3,0,1,4,3,1
1,2,32.0,3.0,3,0,0,2,3,1
1,1,29.0,2.6,2,0,1,1,4,1
4,6,24.0,3.5,2,0,0,1,3,1
3,3,41.0,3.1,2,0,1,4,4,1
9,8,39.0,2.9,3,0,0,4,4,1
8,6,39.0,3.5,4,0,0,4,4,1
8,5,40.0,3.5,4,0,0,4,5,1
3,5,42.0,3.4,2,0,1,4,4,1
7,7,41.5,2.5,4,1,1,4,3,1
3,4,34.0,3.5,4,0,1,4,4,1
8,8,39.0,3.5,5,0,1,4,6,1
4,6,39.0,2.5,4,1,1,4,5,1
9,9,40.0,2.8,4,0,0,0,3,1
3,3,33.0,3.6,2,0,0,4,4,1
1,2,35.0,2.4,4,0,0,1,6,1
1,6,32.0,3.3,5,1,0,4,5,0
10,7,44.0,3.7,4,0,1,4,5,1
9,9,40.0,3.7,3,0,1,4,4,1
7,6,45.0,3.3,4,0,1,4,6,1
3,2,36.0,3.5,2,0,0,0,4,1
5,6,39.0,3.1,5,0,0,4,6,1
10,10,40.0,3.8,2,0,1,4,4,1
3,3,38.0,3.0,3,0,0,2,4,1
3,2,45.0,3.8,3,0,0,4,4,1
7,6,38.0,3.6,5,0,1,4,3,1
8,9,40.0,3.6,4,0,1,4,6,1
4,5,38.0,3.3,4,0,1,4,3,1
3,4,34.0,3.9,3,0,0,4,3,1
3,3,32.0,2.8,3,0,1,0,5,1
9,9,36.0,3.8,3,0,0,4,4,1
2,1,41.0,3.0,4,0,1,1,5,1
9,9,39.0,3.5,3,0,0,4,4,1
4,4,39.0,3.8,4,0,1,3,4,1
7,9,30.7,3.0,4,0,0,4,2,1
2,3,24.0,2.6,3,0,1,3,4,1
5,5,36.0,3.2,5,0,1,4,3,1
4,2,39.0,3.3,3,1,0,4,3,1
7,7,48.0,3.4,3,0,1,4,5,1
5,5,36.0,3.1,3,0,1,4,4,1
10,10,33.0,3.7,3,0,0,4,3,1
3,4,43.0,3.4,4,0,1,4,4,1
5,6,38.5,3.5,4,0,0,4,3,1
6,7,39.5,3.2,4,0,0,4,4,1
9,9,31.0,3.1,4,0,1,4,3,1
2,3,29.0,2.5,4,0,1,4,1,1
3,3,41.0,3.7,3,0,1,4,6,1
6,7,34.0,3.2,4,1,0,4,4,1
10,10,40.0,3.4,4,0,0,4,4,1
9,5,28.0,2.7,4,0,0,1,1,1
9,7,30.0,3.2,4,0,0,4,3,1
3,2,23.0,3.0,3,0,0,4,3,1
5,9,32.0,3.6,2,1,0,4,4,1
6,7,39.0,2.5,2,0,1,2,6,1
8,10,43.0,3.1,5,0,1,4,6,1
4,3,27.0,3.2,3,0,0,2,3,1
9,7,38.0,3.5,3,0,0,4,6,1
8,4,33.0,3.0,4,0,1,4,2,1
2,1,33.0,3.0,4,0,1,1,5,1
5,5,37.5,2.3,4,0,1,4,4,1
4,4,32.0,3.2,3,1,0,4,4,1
3,2,31.0,2.5,3,0,0,4,2,1
6,4,48.0,3.8,3,0,0,4,6,1
4,4,35.0,2.3,4,0,0,2,3,1
7,5,39.5,3.7,5,1,1,3,3,1
7,7,38.0,3.6,3,0,1,4,3,1
8,8,36.0,3.4,4,0,0,4,3,1
1,1,39.0,3.8,2,0,1,4,4,1
4,3,41.0,2.9,4,0,0,4,5,1
6,4,44.0,3.4,4,0,0,4,5,1
5,4,42.0,3.1,5,0,1,4,6,1
2,3,33.0,2.9,4,0,1,4,2,1
4,4,34.0,3.6,3,0,1,4,5,1
5,6,41.0,2.9,2,1,1,4,3,1
3,6,34.0,2.6,4,0,1,4,3,1
4,4,42.0,3.6,4,0,1,4,4,1
8,6,32.0,3.0,4,0,1,4,3,1
3,2,33.0,3.5,3,0,1,4,3,1
6,5,45.0,3.2,3,0,1,4,6,1
6,5,37.0,3.4,3,0,1,4,4,1
4,3,32.0,3.2,3,0,0,4,3,1
3,2,32.5,2.9,4,0,1,4,3,1
4,4,41.0,3.4,4,0,1,4,4,1
5,5,35.0,3.0,3,0,0,4,5,1
8,9,39.0,3.5,4,0,1,4,3,1
2,1,38.0,3.2,3,0,0,4,3,1
7,7,37.0,3.4,3,0,1,4,4,1
3,2,40.0,2.7,4,0,0,4,4,1
7,4,36.0,3.2,4,0,0,4,3,1
7,8,42.0,2.8,3,1,1,4,5,1
10,10,35.0,2.9,3,1,1,4,3,1
10,8,38.0,3.1,4,0,1,4,2,1
2,1,30.0,3.5,3,0,1,4,3,1
10,8,34.0,3.5,3,1,1,4,3,1
7,7,43.0,3.1,4,0,1,4,5,1
10,10,41.0,3.4,3,0,1,4,4,1
9,9,43.0,3.5,4,0,0,2,4,1
8,7,35.5,3.5,4,0,1,4,2,1
9,8,46.0,3.2,4,0,1,4,5,1
7,7,35.0,2.5,4,1,0,4,3,0
7,7,31.0,2.7,2,0,1,4,5,1
6,6,41.0,3.8,4,0,1,4,4,1
8,9,43.0,3.3,4,0,0,4,4,1
2,1,40.0,3.7,2,0,0,4,5,1
8,6,37.0,3.2,5,0,0,4,3,1
3,2,31.0,3.1,3,0,0,3,3,1
1,2,28.0,2.3,3,0,0,0,3,1
7,7,31.0,3.3,4,0,1,4,2,1
2,3,36.0,3.6,3,0,1,4,5,1
4,5,40.0,2.9,4,0,0,4,4,1
7,5,42.0,3.0,3,0,1,4,6,1
1,2,48.0,3.8,5,0,1,4,6,1
8,9,46.0,3.3,4,0,0,4,6,1
2,2,38.0,3.2,4,0,1,4,4,1
2,3,35.0,3.0,4,0,1,4,3,1
10,10,42.0,3.3,4,0,1,4,5,1
7,8,28.5,3.5,3,0,0,4,2,1
7,9,36.0,2.9,3,0,1,4,3,1
9,7,40.0,3.6,4,0,0,4,4,1
10,10,35.0,3.8,4,0,0,4,4,1
9,10,35.0,3.2,3,0,0,4,4,1
10,10,43.0,3.4,3,0,1,4,4,1
5,5,35.0,3.5,4,0,0,4,4,1
9,9,39.0,3.7,2,0,1,4,4,1
2,3,29.5,2.7,3,0,1,4,4,0
5,5,40.0,3.4,4,0,0,4,4,1
4,1,38.0,2.9,4,0,0,4,3,1
1,1,38.0,3.4,5,0,1,4,5,1
10,10,36.0,3.0,4,0,0,4,5,1
1,1,31.0,3.1,4,0,0,0,3,1
6,5,39.0,2.9,4,0,0,4,3,1
5,6,29.0,3.1,3,0,0,4,2,1
10,10,42.0,3.5,4,0,0,4,5,1
5,4,35.0,3.6,4,0,0,4,3,1
6,7,37.0,3.6,3,0,1,4,4,0
5,5,18.5,3.5,4,0,0,1,1,1
3,5,42.0,3.4,5,0,1,4,5,1
8,6,42.0,3.3,3,0,1,4,5,1
8,8,40.0,3.3,4,0,1,4,5,1
5,8,42.0,3.4,2,0,1,4,4,1
2,5,39.0,3.2,5,0,1,4,4,1
8,10,47.0,2.8,4,0,1,4,3,1
9,10,39.0,2.7,5,0,1,4,3,1
10,8,45.0,3.5,4,0,0,4,4,1
3,4,32.0,3.0,3,0,1,4,3,1
2,4,39.0,2.8,4,0,1,4,3,1
3,5,31.0,3.4,4,0,0,0,3,1
8,7,34.0,3.1,4,1,0,4,3,1
7,8,30.0,3.3,4,0,0,4,3,1
2,2,32.3,2.7,3,1,0,2,3,0
9,8,34.5,2.9,4,0,1,4,3,1
7,7,40.0,2.6,4,0,1,4,3,1
8,8,43.0,3.6,3,0,1,0,5,1
5,6,37.5,3.1,4,0,0,4,3,1
8,7,33.0,3.1,5,0,1,4,2,1
6,5,36.0,2.8,3,0,1,4,5,1
7,6,39.0,3.2,3,0,0,0,5,1
10,10,39.0,3.6,4,0,1,4,3,1
10,9,41.0,3.9,3,0,0,4,3,1
9,10,30.0,2.8,5,1,1,4,2,1
8,10,47.0,3.6,4,0,1,4,3,1
1,1,29.0,3.0,3,0,1,0,2,0
8,9,32.0,3.0,4,0,1,1,1,1
5,7,41.0,3.4,2,0,0,3,5,1
3,3,36.5,3.2,4,0,0,4,3,1
8,9,32.0,3.1,3,0,0,4,3,1
4,6,38.0,3.0,4,0,1,4,3,1
3,3,33.0,3.3,3,0,0,3,3,1
2,2,24.0,2.9,4,0,1,4,3,1
3,2,36.0,3.0,4,0,1,4,4,1
1,1,29.5,3.7,4,0,1,1,5,1
1,1,40.0,3.3,3,0,0,2,6,1
2,2,36.0,3.0,4,0,1,4,3,1
10,10,39.0,2.7,4,0,1,4,3,1
1,1,31.0,2.6,3,0,1,1,3,1
8,10,32.0,2.6,4,0,1,1,1,1
6,8,36.0,3.3,3,0,0,4,3,1
1,2,40.5,3.6,4,0,1,4,5,1
8,7,34.5,2.7,3,0,1,4,3,1
4,4,35.5,3.7,2,0,1,4,5,1
6,6,37.0,3.2,4,0,1,4,4,1
7,4,29.0,3.1,4,0,0,4,3,1
6,4,37.0,3.0,4,0,0,4,3,1
5,7,39.0,2.8,4,0,0,4,4,1
8,10,37.0,3.3,4,0,1,4,5,1
7,8,30.0,2.2,4,0,1,4,1,1
7,9,41.0,3.3,2,0,1,4,3,1
4,2,37.0,3.2,3,0,1,4,3,1
7,8,34.5,3.5,5,0,0,4,3,1
8,7,37.0,2.9,4,0,1,4,3,1
1,3,37.0,2.9,3,0,1,4,3,1
6,6,32.0,3.0,3,0,1,4,2,1
8,9,40.0,3.1,4,0,1,4,5,1
5,8,41.0,3.2,4,0,0,4,3,1
2,2,39.0,3.1,1,0,1,1,6,1
7,6,32.0,3.2,2,0,1,2,1,1
7,7,36.0,3.2,2,0,0,4,3,1
10,10,34.0,2.4,3,0,1,4,2,1
8,6,40.0,3.4,3,0,0,4,4,1
3,2,35.5,3.1,4,0,0,4,4,1
8,10,39.0,3.5,4,0,1,4,4,1
8,7,30.5,3.6,5,0,0,4,3,1
2,2,29.0,3.6,4,0,0,4,4,1
5,7,35.0,3.1,5,0,0,4,4,1
2,2,35.0,3.2,3,0,1,4,3,1
8,7,44.0,3.4,2,0,0,2,6,1
3,2,34.0,3.5,1,0,0,1,5,1
4,4,37.0,3.3,4,0,0,4,3,1
5,4,28.0,2.5,4,0,1,4,2,1
5,7,34.0,3.1,3,0,1,4,3,1
9,7,45.0,3.0,3,0,1,4,4,1
10,9,37.0,3.9,3,0,0,4,3,1
6,8,41.0,3.2,4,0,0,4,4,1
7,7,40.0,2.9,3,0,1,4,3,1
3,6,41.0,3.0,4,0,1,4,5,1
9,9,34.5,2.8,4,0,1,4,2,1
6,6,36.0,3.7,3,0,0,4,4,1
2,2,33.0,3.1,4,0,0,4,3,1
6,7,33.5,3.6,3,0,0,4,3,1
8,8,37.0,3.3,5,0,1,4,3,1
8,7,36.0,3.0,3,0,0,4,3,1
7,8,34.0,3.2,3,0,1,4,3,1
4,3,33.0,3.1,4,0,0,4,3,1
1,2,26.0,3.0,3,0,0,1,4,0
4,5,25.0,2.6,2,0,1,2,3,1
2,2,38.0,3.4,4,0,0,2,5,1
10,10,40.0,3.6,3,0,1,4,3,1
3,4,35.0,3.2,5,0,1,4,3,1
6,6,35.0,3.1,4,0,0,4,4,1
1,2,44.0,2.6,5,1,1,0,5,1
3,7,30.0,2.5,5,0,1,4,3,1
9,9,39.0,3.3,2,0,1,4,4,1
3,5,35.0,3.4,4,0,1,4,3,1
4,6,32.0,3.3,3,0,0,4,3,1
3,4,36.0,3.4,4,0,0,4,4,1
3,4,35.0,3.2,3,0,0,4,5,1
4,5,37.0,3.4,4,0,1,4,4,1
4,8,44.0,3.5,5,0,1,4,5,1
7,6,36.0,3.0,3,0,0,4,3,1
1,1,35.0,3.4,4,0,1,4,4,1
4,2,42.0,2.7,4,0,1,4,4,1
6,5,35.0,3.2,4,0,1,4,3,1
5,4,36.0,2.8,3,0,1,4,3,1
1,1,33.0,2.7,3,0,1,2,4,0
9,9,36.0,3.3,4,0,1,4,3,1
8,8,38.0,2.9,3,0,1,4,5,1
6,7,43.0,3.4,4,0,1,0,6,1
5,5,34.5,3.0,5,0,0,4,3,1
4,4,38.0,3.7,4,0,0,0,6,1
5,5,34.5,3.6,4,0,1,4,3,1
4,4,30.0,2.7,4,1,1,4,3,1
2,2,38.0,3.0,4,0,0,4,3,1
4,3,39.0,3.3,2,0,1,4,4,1
5,6,35.0,3.0,3,1,0,4,3,1
3,3,40.0,3.9,3,0,0,2,6,1
7,10,36.0,3.0,4,0,1,4,4,1
10,10,43.0,3.7,4,0,1,4,5,1
5,6,33.0,2.6,3,0,1,4,3,1
1,1,32.0,2.7,3,0,0,1,3,1
4,6,36.0,2.7,4,1,1,4,3,1
10,10,31.0,3.2,4,0,0,4,3,1
2,5,37.0,2.9,2,0,1,2,4,1
9,9,40.0,3.2,5,0,0,4,3,1
5,8,33.0,2.9,3,0,0,1,4,1
6,5,33.5,3.2,4,1,0,4,3,1
4,3,26.0,3.5,2,0,1,3,2,1
8,7,38.0,3.9,4,0,0,4,3,1
7,7,31.0,3.2,3,0,0,4,2,1
10,10,40.0,3.8,3,0,0,4,3,1
8,6,32.5,3.1,5,0,0,4,3,1
2,4,38.0,3.2,4,0,1,4,3,1
9,9,43.0,3.7,5,0,0,4,4,1
9,9,43.0,3.3,4,0,0,4,3,1
9,10,38.0,3.4,3,0,0,4,3,1
3,5,39.0,3.2,5,0,0,4,3,1
4,1,24.0,3.3,3,1,0,4,2,0
8,8,45.0,2.2,3,0,1,4,4,1
1,5,39.0,3.6,5,0,0,4,3,1
10,10,42.0,3.9,3,0,1,4,4,1
4,2,22.0,2.9,1,0,1,1,1,0
4,5,34.0,3.1,4,0,0,4,4,0
8,5,44.0,3.3,4,0,1,4,6,1
6,6,45.0,3.4,4,0,0,4,4,1
4,4,37.0,2.9,3,1,0,4,3,1
9,9,38.0,2.6,3,0,0,4,3,1
7,5,35.0,3.0,2,0,1,4,5,1
5,3,38.0,2.4,3,1,1,2,3,1
10,10,44.0,3.6,5,0,1,4,4,1
5,4,37.0,3.3,3,1,1,4,4,1
8,7,31.0,3.7,4,0,1,4,4,1
6,7,37.0,3.2,5,0,1,4,3,1
1,2,33.0,3.2,2,0,1,1,6,1
2,3,33.0,3.3,4,0,1,3,3,1
1,1,41.0,3.5,5,0,0,4,4,1
3,7,37.0,2.8,3,1,1,4,3,1
8,7,37.0,3.6,3,0,0,3,5,1
3,5,36.0,3.6,4,0,1,4,5,1
9,8,42.0,3.4,4,0,0,4,5,1
3,2,34.0,2.7,4,0,1,4,3,1
9,7,41.0,3.7,4,0,1,4,4,1
3,4,39.0,3.3,2,0,1,4,3,0
