Tipster,Track,Horse,Bet Type,Odds,TipsterActive,Result
15,53,14001,1,3.25,True,1
7,30,14300,0,11.0,True,1
7,111,5811,0,41.0,True,0
14,96,14229,1,15.0,True,0
1,42,13266,1,6.0,True,0
21,81,6611,1,6.0,False,0
2,7,6494,0,15.0,True,0
4,92,1058,0,10.0,False,0
15,76,15219,1,5.5,True,1
21,2,12704,1,7.5,False,1
14,54,13296,1,6.0,True,1
7,62,12254,1,8.0,True,0
22,96,371,1,3.25,True,0
29,109,9402,1,7.0,False,0
23,48,10268,1,3.75,True,1
5,26,6674,1,7.0,False,0
17,62,8572,1,2.1,True,1
8,77,5020,1,2.25,True,1
24,2,1262,1,11.0,True,0
29,69,2232,1,4.0,False,1
19,86,12130,1,7.0,True,0
24,42,9519,1,6.5,True,0
29,16,13839,1,5.0,False,0
22,111,12322,1,7.0,True,0
22,80,11268,1,3.25,True,0
4,2,4179,0,6.0,False,1
7,111,9653,1,13.0,True,0
19,4,11955,1,21.0,True,0
4,66,5588,0,9.0,False,1
20,92,1569,1,5.5,True,0
4,17,4723,1,2.1,False,1
8,65,813,1,6.0,True,1
22,96,7584,1,4.0,True,1
7,16,3874,1,7.0,True,0
7,48,4873,0,34.0,True,0
22,37,7158,1,5.5,True,1
29,110,11071,1,5.0,False,0
1,113,10813,1,6.5,True,0
28,82,6369,1,6.0,True,1
3,17,13273,1,8.0,False,1
7,52,7220,0,17.0,True,0
4,82,13343,0,11.0,False,1
24,26,609,1,19.0,True,1
3,65,5682,1,6.0,False,1
22,89,12491,1,6.5,True,1
4,23,11618,0,11.0,False,0
0,92,7239,1,2.2,True,1
16,59,9877,1,4.33,False,0
7,54,12690,0,41.0,True,0
28,2,12143,1,15.0,True,0
1,62,4175,1,15.0,True,0
28,65,14305,1,12.0,True,0
1,24,11509,1,2.88,True,1
7,79,14093,1,21.0,True,0
18,52,7150,0,13.0,False,0
5,18,12577,1,13.0,False,0
13,92,12742,1,17.0,True,0
1,111,6763,1,4.0,True,1
4,96,509,0,21.0,False,0
28,81,11596,1,12.0,True,0
6,24,11077,1,8.0,True,1
25,73,10682,1,11.0,True,0
14,21,2971,1,9.0,True,1
29,107,7206,1,8.0,False,1
0,114,222,1,2.75,True,1
14,67,3888,1,8.0,True,1
28,93,199,1,10.0,True,0
28,80,13973,1,9.0,True,0
8,95,6351,1,2.0,True,1
30,33,5746,1,7.5,False,1
7,79,13937,1,29.0,True,1
18,0,9663,0,9.0,False,1
14,26,4973,0,51.0,True,0
27,92,9056,1,101.0,False,1
17,23,3193,0,15.0,True,1
22,33,5620,1,2.75,True,1
30,92,12839,1,10.0,False,1
29,7,6365,1,5.0,False,1
27,111,8399,1,51.0,False,0
3,74,6669,1,5.0,False,1
1,85,10130,1,3.5,True,0
7,2,13523,0,26.0,True,0
24,54,12112,1,7.0,True,1
3,111,5035,1,4.5,False,1
28,0,4053,1,7.5,True,0
16,41,13817,1,17.0,False,1
8,107,905,1,4.5,True,1
30,37,731,1,2.63,False,0
13,14,2086,0,6.0,True,0
7,92,1580,1,4.5,True,0
7,48,6377,0,29.0,True,1
28,89,7067,1,7.5,True,1
8,85,11965,1,9.0,True,1
8,26,13298,1,13.0,True,1
4,30,9592,0,13.0,False,1
16,111,9870,1,17.0,False,0
15,33,12921,1,4.5,True,1
28,89,15645,1,8.0,True,0
11,4,8870,0,41.0,True,0
3,74,1116,1,9.0,False,1
29,37,8420,1,3.25,False,1
28,30,14951,1,13.0,True,1
4,69,6872,0,15.0,False,1
14,74,3644,1,7.6,True,0
28,82,9747,1,6.5,True,1
24,17,3743,1,5.5,True,1
12,110,9858,1,3.0,False,0
8,80,537,1,6.5,True,1
7,92,5976,0,26.0,True,1
5,4,13804,0,21.0,False,1
22,69,13434,1,2.5,True,1
22,39,8484,1,7.0,True,1
28,59,8187,1,13.0,True,1
1,80,4709,1,8.5,True,0
20,18,5982,1,5.3,True,0
14,75,5225,0,41.0,True,1
8,54,6905,1,3.0,True,1
8,104,4054,1,5.0,True,0
21,14,6478,1,10.0,False,1
30,62,3938,1,5.0,False,0
5,16,13545,1,2.25,False,1
27,54,378,1,6.0,False,0
20,33,13690,1,10.0,True,0
6,69,931,0,13.0,True,1
22,62,2597,1,2.0,True,1
8,89,4262,1,3.75,True,0
22,48,5317,0,10.0,True,1
8,106,11173,1,3.5,True,0
4,74,8376,0,13.0,False,1
12,95,719,1,10.0,False,0
30,6,11638,1,7.0,False,0
0,81,8407,0,7.0,True,1
28,60,11596,1,13.0,True,0
21,53,3705,1,6.0,False,0
28,92,15613,1,5.5,True,1
22,21,11716,1,4.0,True,1
0,65,477,0,4.5,True,1
8,62,6110,1,3.0,True,1
24,74,9865,1,5.0,True,1
3,62,4213,1,1.91,False,0
28,14,10864,1,8.0,True,0
8,101,7946,1,3.25,True,0
22,7,14907,1,6.0,True,0
7,7,10654,1,16.2,True,1
30,14,5913,0,9.0,False,0
9,73,14711,0,34.0,False,0
28,6,10881,1,9.0,True,0
3,12,9034,1,2.75,False,1
3,110,5747,1,3.0,False,1
16,51,3181,1,10.0,False,0
14,26,10961,1,8.0,True,1
20,2,7883,1,7.6,True,1
7,111,11257,1,23.0,True,0
3,66,1926,1,5.5,False,1
3,26,2008,1,11.0,False,1
1,2,8460,1,16.6,True,0
19,59,825,1,15.0,True,0
20,57,7780,1,5.1,True,1
5,0,12698,1,4.0,False,1
3,77,6538,1,4.33,False,1
24,62,12329,1,13.0,True,0
4,74,7096,0,13.0,False,0
3,114,2665,1,2.38,False,1
26,47,14122,1,8.6,True,0
0,2,6569,0,8.0,True,1
11,71,593,0,21.0,True,1
24,17,3860,1,8.5,True,0
8,12,14405,1,4.33,True,1
10,86,8048,1,4.5,False,0
28,62,4019,1,12.0,True,1
1,19,7871,1,12.0,True,0
1,70,11074,1,2.63,True,1
8,42,15117,1,4.5,True,0
8,111,10915,1,2.38,True,1
15,23,3193,1,5.5,True,0
10,54,7712,0,10.0,False,0
11,56,10167,1,9.0,True,0
15,26,4853,1,3.75,True,1
23,48,9885,1,4.5,True,1
7,33,7798,1,9.0,True,0
4,39,11442,1,4.0,False,1
22,93,13162,1,3.25,True,1
7,19,58,1,6.5,True,0
9,19,11204,1,3.75,False,1
28,12,9820,1,8.0,True,0
5,92,8801,1,1.73,False,1
17,104,11045,1,6.0,True,1
19,12,6563,1,26.0,True,0
28,112,4727,1,10.0,True,0
17,107,14398,0,9.5,True,1
8,62,2963,1,7.0,True,1
3,62,10901,1,2.5,False,1
22,4,11974,1,7.0,True,0
28,54,7341,1,6.0,True,1
17,42,6497,0,21.0,True,0
4,26,3070,0,29.0,False,0
25,27,4810,1,12.0,True,1
4,61,2161,0,11.0,False,0
22,54,6912,0,8.0,True,1
11,81,10329,0,26.0,True,1
7,41,8946,0,19.0,True,1
28,114,2582,1,9.0,True,1
16,92,10024,1,11.0,False,0
5,54,7901,0,9.0,False,0
17,54,8457,1,2.0,True,1
28,92,14482,1,7.0,True,0
18,17,7020,1,5.5,False,1
20,42,7725,1,7.0,True,0
8,96,13655,1,4.0,True,1
4,72,3233,0,17.0,False,1
11,14,15430,0,15.0,True,0
0,77,14405,0,6.0,True,1
1,48,12698,1,4.5,True,1
3,89,15509,1,5.0,False,0
8,102,3164,1,2.75,True,1
8,26,3991,1,6.5,True,0
22,89,712,1,1.72,True,1
28,43,2969,1,15.0,True,0
8,74,600,1,3.5,True,1
0,42,5139,1,3.5,True,1
8,114,3382,1,9.0,True,0
28,112,7633,1,9.0,True,1
0,60,1798,1,3.0,True,1
28,112,7569,1,17.0,True,0
7,16,4178,0,13.0,True,1
8,73,7342,1,3.5,True,1
8,53,12721,1,5.0,True,1
28,114,3127,1,7.0,True,0
14,72,12229,0,10.0,True,1
1,54,8809,1,8.0,True,0
3,74,9941,1,4.5,False,1
4,83,8528,0,12.0,False,0
3,72,14865,1,4.0,False,1
17,106,6643,1,2.25,True,0
14,14,3001,1,7.0,True,1
14,12,13081,1,6.0,True,0
12,104,4291,1,29.0,False,0
8,10,8103,1,4.0,True,1
28,74,8508,1,6.0,True,0
3,17,5338,1,2.1,False,1
3,110,2290,1,2.0,False,1
19,4,10673,0,41.0,True,1
4,62,14250,0,22.0,False,0
12,69,12892,1,7.0,False,0
8,7,13891,1,5.0,True,1
12,47,13555,1,3.75,False,0
0,54,6751,1,4.0,True,0
28,76,14997,1,5.5,True,1
28,60,2692,1,7.0,True,1
8,77,9033,1,4.5,True,1
22,30,6609,1,7.0,True,0
4,16,14817,0,41.0,False,0
1,33,5805,1,114.0,True,0
3,19,3217,1,3.25,False,1
3,19,58,1,5.5,False,0
30,16,10162,1,4.33,False,1
22,59,9734,1,5.0,True,0
8,92,10358,1,2.1,True,1
4,54,631,0,41.0,False,0
11,72,5559,0,41.0,True,0
14,111,5768,1,4.5,True,0
28,17,3292,1,9.0,True,1
19,53,15601,1,6.0,True,0
12,47,15623,1,15.0,False,0
30,62,13293,1,3.5,False,0
16,41,14800,1,19.0,False,0
15,7,5167,1,3.75,True,0
29,54,5961,1,4.0,False,0
12,85,13195,1,15.0,False,0
30,83,13933,0,7.5,False,1
7,95,6796,1,10.0,True,0
7,62,6828,0,17.0,True,1
21,1,12286,1,6.5,False,1
4,16,606,0,21.0,False,1
8,74,15461,1,4.0,True,1
14,114,4386,0,10.0,True,0
8,108,3573,1,4.0,True,1
3,36,13209,1,11.0,False,1
7,26,11794,1,17.0,True,0
14,69,12779,0,6.5,True,1
8,86,9181,1,4.0,True,0
21,26,13326,1,19.0,False,1
3,111,9774,1,1.8,False,1
28,111,1369,1,10.0,True,1
8,94,6764,1,3.25,True,0
22,17,12771,1,4.5,True,0
28,106,1916,1,10.0,True,0
9,52,14716,1,4.5,False,0
24,54,11697,1,11.0,True,1
9,81,11661,0,11.0,False,1
3,16,12842,1,9.0,False,0
3,54,15635,1,4.5,False,1
8,76,8977,1,7.5,True,0
22,26,541,1,3.0,True,0
10,6,8170,0,15.0,False,1
28,111,7336,1,6.0,True,1
23,62,6258,1,3.5,True,1
4,110,4522,0,15.0,False,1
19,109,3319,1,5.5,True,1
22,69,6192,1,9.0,True,0
3,0,11615,1,3.75,False,1
5,54,9986,1,10.0,False,1
28,23,2498,1,11.0,True,0
22,17,13181,1,3.75,True,1
0,67,7762,1,7.0,True,1
13,53,7774,1,2.62,True,1
28,16,5705,1,7.5,True,1
17,77,13745,0,9.0,True,1
28,35,702,1,9.0,True,0
18,64,8379,0,7.0,False,1
28,48,7101,1,12.0,True,0
3,17,3877,1,3.25,False,0
27,62,12045,1,7.0,False,0
29,114,12155,1,5.5,False,1
22,62,5433,0,8.0,True,1
29,16,10852,1,5.5,False,1
22,54,15004,1,2.75,True,1
28,65,14413,1,5.0,True,1
30,33,69,1,3.5,False,1
20,16,10799,1,5.9,True,0
1,62,70,0,21.0,True,0
1,92,6519,0,26.0,True,1
7,17,2298,0,17.0,True,0
7,111,9397,1,17.0,True,0
5,42,5032,1,6.0,False,1
4,17,6041,0,34.0,False,0
14,70,2301,1,7.5,True,0
21,75,10083,1,6.5,False,1
21,92,15037,0,41.0,False,0
24,15,7540,1,4.33,True,1
28,95,4340,1,7.0,True,0
1,83,4557,1,9.0,True,0
28,4,12163,1,12.0,True,0
28,26,6190,1,6.0,True,1
20,12,4425,1,9.0,True,1
8,37,12444,1,6.0,True,1
4,0,14663,1,4.5,False,1
7,96,15368,0,17.0,True,0
21,17,11660,1,4.0,False,1
1,26,15383,1,5.0,True,1
26,33,9225,1,16.5,True,0
19,110,15552,0,34.0,True,0
0,112,1295,1,2.75,True,1
0,62,1637,1,3.0,True,0
28,12,6388,1,13.0,True,0
29,2,9073,1,5.0,False,1
22,12,9716,1,3.0,True,0
28,4,11387,1,6.0,True,1
12,48,4827,1,7.0,False,1
8,4,4276,1,3.75,True,0
22,54,10998,1,2.88,True,1
28,2,7920,1,6.0,True,0
8,92,12156,1,9.5,True,0
29,54,9851,0,10.0,False,1
1,75,330,1,17.0,True,0
28,23,14938,1,7.0,True,1
28,74,5605,1,13.0,True,0
14,48,3711,0,7.5,True,1
8,12,2510,1,4.0,True,1
8,112,12824,1,4.33,True,0
30,4,265,1,4.0,False,1
30,62,8903,1,3.5,False,0
29,47,2683,1,12.0,False,0
8,36,5845,1,3.5,True,0
16,89,12491,1,4.33,False,0
12,12,5317,1,8.0,False,0
8,80,5837,1,8.0,True,1
22,111,10225,1,4.0,True,0
8,47,2933,1,5.5,True,1
30,104,1250,1,6.0,False,0
26,85,3851,1,19.0,True,0
0,54,12706,0,23.0,True,1
24,74,9784,1,11.0,True,1
13,96,15368,1,7.5,True,1
21,2,5400,1,10.0,False,0
29,65,6157,1,4.5,False,0
3,2,532,1,6.0,False,1
0,47,4483,1,6.0,True,0
28,12,8076,1,13.0,True,0
28,96,4330,1,13.0,True,0
14,16,7422,1,6.5,True,0
22,93,7542,1,5.5,True,0
0,19,15009,0,5.5,True,1
29,70,6431,1,3.0,False,1
7,16,9867,1,15.0,True,0
6,10,9578,1,34.0,True,0
4,111,5907,1,2.87,False,1
16,11,15665,1,11.0,False,0
27,16,14350,1,26.0,False,0
9,81,15441,0,26.0,False,0
29,92,12295,0,26.0,False,0
26,96,10704,1,5.0,True,1
27,106,9836,1,6.5,False,0
14,24,10926,1,13.0,True,1
6,110,14952,1,15.0,True,0
18,48,14440,0,15.0,False,0
3,19,2780,1,3.75,False,1
14,41,4851,1,4.5,True,1
8,4,15590,1,4.5,True,1
24,17,4824,1,12.0,True,0
7,48,9207,0,13.0,True,1
4,114,11501,0,12.0,False,0
8,62,15177,1,3.0,True,1
20,7,4142,1,4.7,True,1
19,62,9120,1,34.0,True,0
8,92,1283,1,3.0,True,1
8,83,15584,1,2.0,True,1
7,41,14000,0,34.0,True,1
8,83,7865,1,7.5,True,0
4,73,3208,0,26.0,False,0
28,26,5009,1,13.0,True,0
17,18,1214,1,5.0,True,1
19,41,5296,1,15.0,True,0
8,4,8452,1,4.0,True,0
0,62,3284,0,10.0,True,1
28,18,1505,1,9.0,True,0
25,48,3509,1,7.0,True,0
28,18,9951,1,12.0,True,1
1,33,730,1,11.0,True,1
3,86,5918,1,7.0,False,0
8,47,127,1,4.5,True,1
30,18,5134,1,3.75,False,1
0,106,7402,0,13.0,True,0
17,75,7718,1,3.0,True,0
9,57,10006,0,11.0,False,1
16,92,1909,1,10.0,False,0
4,35,12059,1,7.0,False,0
19,2,11318,1,67.0,True,0
9,53,5525,1,3.8,False,1
0,24,14218,0,7.0,True,0
28,24,14154,1,5.5,True,0
3,62,1328,1,2.25,False,1
7,73,6306,0,29.0,True,0
0,16,2657,1,2.8,True,0
8,31,2803,1,9.5,True,1
17,0,1221,0,10.0,True,1
24,64,4966,1,21.0,True,0
2,69,9701,1,4.5,True,0
22,111,2408,1,4.0,True,1
20,54,5413,1,4.5,True,1
11,35,6427,0,15.0,True,1
23,2,2809,0,15.0,True,1
28,95,2775,1,9.5,True,0
0,2,10989,0,9.0,True,1
27,60,10105,1,5.0,False,1
28,81,3832,1,7.0,True,0
28,81,13205,1,5.5,True,0
16,73,12779,1,15.0,False,0
22,62,2341,1,2.63,True,1
8,92,12232,1,3.25,True,1
1,24,3242,0,81.0,True,1
14,62,13468,1,10.0,True,0
3,92,5207,1,3.25,False,1
4,74,14970,1,8.0,False,0
28,35,8134,0,17.0,True,0
13,42,3365,0,7.5,True,0
15,114,5057,0,13.0,True,1
4,2,5501,0,26.0,False,0
7,62,15478,1,21.0,True,0
14,95,15544,1,8.0,True,1
22,51,15019,1,5.5,True,0
22,59,1259,1,3.5,True,0
28,54,6022,1,7.5,True,0
30,12,4009,1,3.5,False,1
1,71,1918,1,9.0,True,0
28,19,13307,1,7.5,True,0
7,47,12460,0,11.0,True,1
12,51,6072,1,8.5,False,1
30,27,7227,0,11.0,False,1
15,48,13973,1,12.0,True,0
11,76,6620,0,29.0,True,0
30,7,5471,0,10.5,False,0
7,48,12974,0,17.0,True,0
28,4,1435,1,9.0,True,0
14,69,4865,1,7.0,True,0
3,111,6847,1,2.5,False,1
7,42,9435,0,21.0,True,0
22,93,11849,1,5.0,True,1
0,60,14581,1,5.0,True,0
28,16,7828,1,6.0,True,0
13,16,9376,0,11.0,True,1
17,48,11667,1,6.0,True,1
1,2,4243,1,7.0,True,0
16,7,1344,1,8.0,False,0
3,62,13822,1,4.5,False,0
3,2,492,1,10.0,False,0
4,51,14317,1,5.5,False,0
8,109,480,1,3.0,True,0
22,96,4233,0,8.5,True,1
28,24,13471,1,12.0,True,1
17,12,4171,1,4.33,True,0
0,60,6941,0,11.0,True,1
22,111,2844,1,2.75,True,1
28,79,11548,1,6.5,True,1
3,33,14192,1,4.5,False,1
6,16,3821,0,25.0,True,0
4,66,3353,0,15.0,False,1
29,4,6127,0,12.0,False,1
27,16,15646,1,11.0,False,1
29,11,3116,0,10.0,False,1
14,111,13006,1,3.0,True,1
5,34,11342,1,5.5,False,1
16,18,12376,1,5.5,False,0
22,86,7775,0,7.0,True,1
14,114,3212,1,9.0,True,1
16,86,6925,1,2.88,False,1
15,53,14019,1,3.0,True,0
16,110,11950,1,4.5,False,0
7,62,3725,0,15.0,True,0
0,16,12081,1,3.75,True,1
11,71,3385,0,26.0,True,0
14,106,3108,1,3.75,True,1
19,110,6568,0,26.0,True,0
8,12,9507,1,7.0,True,1
4,48,10546,1,9.0,False,0
29,106,14688,1,13.0,False,0
7,110,290,1,10.0,True,0
7,111,13784,0,26.0,True,1
19,54,4815,1,26.0,True,0
3,101,4373,1,2.0,False,1
17,89,10274,0,8.5,True,0
0,16,14517,1,3.25,True,0
8,12,6594,1,3.5,True,1
7,12,9085,0,19.0,True,1
3,36,11127,1,3.5,False,1
0,71,14020,1,3.0,True,1
1,82,13599,1,13.0,True,0
28,109,12615,1,7.5,True,0
22,111,2895,1,4.0,True,0
12,92,12186,1,9.0,False,1
3,107,7063,1,5.5,False,1
29,111,5895,1,3.25,False,0
14,12,15289,0,7.0,True,1
21,111,3136,1,3.75,False,0
6,18,11083,0,16.0,True,1
3,62,9449,1,2.5,False,1
8,41,5301,1,3.25,True,0
5,60,3934,1,4.5,False,0
11,48,4873,0,29.0,True,0
14,92,193,1,11.0,True,0
22,75,6665,1,2.9,True,1
3,62,980,1,9.0,False,0
13,73,1200,0,10.0,True,0
29,85,3081,1,9.0,False,0
8,75,8267,1,3.75,True,1
18,2,4066,1,3.75,False,0
5,62,10310,0,8.5,False,1
0,86,11878,0,9.0,True,1
8,86,10461,1,6.5,True,1
1,54,11545,1,5.5,True,0
17,63,14031,0,15.0,True,1
8,49,10326,1,4.33,True,0
3,16,13456,1,6.0,False,0
28,113,9982,1,6.5,True,1
21,14,470,1,4.0,False,1
19,26,3233,1,17.0,True,0
28,79,6279,1,13.0,True,0
7,42,11447,0,21.0,True,1
3,17,14224,1,4.0,False,0
16,69,3363,1,3.5,False,1
1,26,7952,1,7.0,True,1
4,33,7628,0,10.0,False,1
2,16,15234,1,3.25,True,1
7,2,14040,0,26.0,True,1
3,89,12312,1,4.33,False,0
8,4,913,1,3.75,True,0
11,18,7065,0,34.0,True,1
19,18,3473,0,26.0,True,1
8,109,9475,1,3.25,True,1
17,79,2284,0,13.0,True,0
18,74,4942,1,4.5,False,0
3,59,14071,1,3.25,False,1
18,26,10882,1,4.5,False,0
30,111,15568,1,6.0,False,0
30,73,4905,1,5.0,False,0
30,62,14416,1,8.0,False,1
16,104,15459,1,3.25,False,1
8,69,13893,1,3.75,True,1
3,62,11889,1,4.0,False,1
8,42,10569,1,2.1,True,1
7,54,2716,0,15.0,True,1
8,18,2209,1,6.0,True,1
22,42,12957,1,2.0,True,1
21,18,10035,1,6.0,False,0
22,71,11729,1,2.88,True,1
14,67,5426,0,26.0,True,1
3,26,4337,1,3.0,False,1
17,66,14677,1,4.5,True,1
8,16,7517,1,9.0,True,0
29,14,9456,1,7.0,False,0
24,73,514,1,9.0,True,1
7,83,662,1,30.0,True,0
4,111,4866,0,17.0,False,0
28,104,8976,1,10.0,True,0
28,69,13022,1,4.33,True,0
3,11,4926,1,15.0,False,0
6,54,257,0,26.0,True,1
8,54,114,1,3.5,True,1
26,37,12544,1,6.2,True,0
30,11,11247,1,6.0,False,0
5,72,4366,1,3.25,False,0
0,107,8691,0,8.0,True,0
13,111,11174,0,10.0,True,1
3,54,7110,1,2.75,False,0
28,74,13614,1,7.0,True,0
6,18,5846,1,17.0,True,0
3,62,4747,1,3.25,False,0
8,54,10902,1,5.5,True,1
3,101,7234,1,12.0,False,1
28,77,12967,1,6.5,True,1
8,4,214,1,4.5,True,0
16,37,632,1,11.0,False,1
3,47,9628,1,4.0,False,1
7,19,1075,1,6.5,True,0
16,92,6845,1,2.5,False,1
8,17,11660,1,2.5,True,1
16,107,7009,1,4.5,False,1
30,6,13355,1,2.25,False,0
21,17,13829,0,13.0,False,0
28,17,68,1,15.0,True,0
22,2,3351,1,3.75,True,0
8,51,9570,1,4.5,True,0
29,85,1429,1,11.0,False,0
22,59,14165,1,2.38,True,0
16,54,12908,1,9.0,False,0
13,54,1823,1,2.5,True,1
3,111,11694,1,4.5,False,1
7,59,5754,1,26.0,True,0
12,111,1546,1,7.5,False,1
30,74,1063,0,13.0,False,1
7,26,1332,0,17.0,True,1
5,27,3905,1,1.25,False,1
19,92,8195,1,17.0,True,0
8,79,5832,1,3.75,True,1
24,74,4403,1,11.0,True,0
7,96,13749,0,34.0,True,1
13,62,2341,1,2.0,True,1
22,111,10923,1,3.25,True,1
19,37,4041,1,34.0,True,1
0,37,9708,0,6.0,True,1
3,92,12839,1,6.5,False,1
17,54,2163,0,13.0,True,0
8,62,11727,1,4.0,True,1
28,111,2221,1,8.0,True,0
29,62,2772,1,7.0,False,0
8,54,10452,1,3.25,True,1
8,62,15177,1,3.75,True,1
28,89,12965,1,6.0,True,1
3,66,5055,1,4.0,False,1
5,95,1166,1,5.0,False,1
16,30,12778,1,15.0,False,0
0,14,5642,1,3.0,True,1
30,113,8701,1,5.0,False,1
22,110,4743,1,3.5,True,1
27,0,1770,1,23.0,False,0
22,10,14043,1,2.88,True,0
29,54,10169,1,5.0,False,1
28,12,2333,1,13.0,True,0
8,73,15408,1,4.33,True,0
9,74,12941,1,5.0,False,1
4,114,3681,1,6.5,False,1
22,111,3104,0,9.0,True,1
22,110,5521,1,4.33,True,0
17,72,13829,1,2.37,True,1
16,80,14519,1,2.87,False,1
28,62,1421,1,11.0,True,1
14,12,4027,0,17.0,True,0
16,92,8581,1,5.5,False,1
28,54,2922,1,15.0,True,0
3,85,4762,1,3.75,False,1
29,11,8737,1,13.0,False,0
21,72,5697,1,19.0,False,0
14,64,5620,1,6.5,True,1
14,69,22,1,13.0,True,0
3,62,8219,1,3.25,False,1
28,111,9171,1,9.0,True,1
1,74,12288,1,7.4,True,1
14,24,14436,1,8.6,True,0
28,54,11562,1,13.0,True,0
1,62,4548,1,11.0,True,0
22,62,4181,0,9.0,True,1
8,59,15388,1,3.0,True,0
19,4,14495,1,15.0,True,0
1,62,8445,1,5.5,True,0
3,69,9763,1,3.5,False,1
8,74,9434,1,4.0,True,1
6,62,12622,1,11.0,True,1
1,62,4105,1,15.0,True,0
14,47,3824,1,9.0,True,0
3,4,3821,1,3.25,False,1
7,54,3902,0,17.0,True,1
28,51,5202,1,7.0,True,0
3,113,5105,1,1.53,False,1
19,92,3378,1,10.0,True,0
24,26,9123,1,7.0,True,0
28,72,13257,1,5.5,True,1
1,62,8391,1,9.0,True,0
1,86,13923,1,4.0,True,0
14,4,5877,0,15.0,True,0
17,86,3261,0,8.5,True,0
7,54,5602,0,11.0,True,0
29,111,921,1,7.0,False,0
4,2,6460,0,11.0,False,1
8,64,6392,1,2.75,True,1
20,4,8792,1,4.7,True,1
25,10,6663,0,34.0,True,0
5,111,7039,1,9.0,False,1
4,4,3111,0,13.0,False,1
9,48,76,0,12.0,False,1
4,60,14114,0,21.0,False,0
28,92,7595,1,5.0,True,0
16,37,10784,1,4.5,False,1
1,47,8731,1,15.0,True,0
21,62,12326,1,7.0,False,1
29,62,7559,1,7.5,False,0
22,75,3049,1,5.0,True,0
28,72,14552,1,5.5,True,1
8,65,819,1,2.75,True,1
8,17,11168,1,6.0,True,1
1,42,5914,1,5.5,True,0
28,62,5789,1,6.0,True,1
22,11,14759,1,2.62,True,1
30,111,7707,1,8.5,False,0
4,16,13309,0,13.0,False,1
2,14,12590,1,3.0,True,0
21,11,15213,1,7.5,False,0
16,81,7680,1,14.0,False,0
28,59,817,1,13.0,True,0
19,7,11190,1,13.0,True,0
0,107,14398,0,9.5,True,1
3,42,1054,1,5.5,False,1
15,97,6922,1,3.25,True,1
21,111,1333,0,9.0,False,1
30,101,13520,0,26.0,False,0
7,72,7135,0,21.0,True,0
19,106,9697,1,9.0,True,1
23,72,13538,1,19.0,True,0
3,111,691,1,3.25,False,0
16,54,4030,1,3.75,False,0
4,48,6898,1,2.5,False,0
1,83,15351,1,5.0,True,1
11,106,15469,0,15.0,True,1
4,12,8428,1,4.0,False,1
13,62,11960,0,5.5,True,0
28,69,14506,1,13.0,True,1
6,109,11799,0,17.0,True,0
21,26,12058,0,17.0,False,0
28,12,12526,1,10.0,True,0
14,62,4524,0,11.0,True,1
3,10,4823,1,3.25,False,0
15,54,4465,1,7.0,True,1
4,59,15526,1,6.0,False,0
17,6,1215,0,8.0,True,1
2,96,6635,1,3.0,True,1
22,18,3021,0,7.0,True,1
7,62,5451,1,5.5,True,0
8,26,9120,1,4.5,True,1
8,56,7297,1,3.0,True,0
22,111,494,1,2.5,True,1
8,33,8045,1,9.0,True,0
7,35,15360,0,51.0,True,0
12,96,13940,1,9.0,False,0
29,13,5942,1,5.5,False,0
5,109,3276,0,9.0,False,1
22,39,10637,1,3.25,True,1
30,42,12057,0,29.0,False,1
1,74,8339,1,3.5,True,0
21,62,2752,1,4.0,False,1
20,10,9428,1,4.8,True,1
4,14,9025,1,3.75,False,1
29,35,14079,0,17.0,False,0
4,86,7537,0,17.0,False,1
30,111,12940,1,8.0,False,0
20,54,15681,1,8.6,True,1
23,75,8769,1,5.5,True,1
5,92,1660,1,3.25,False,1
4,34,673,1,3.75,False,0
21,54,7206,1,6.5,False,1
21,112,1351,1,9.0,False,0
4,72,4354,1,10.0,False,0
17,2,3098,0,15.0,True,1
28,72,1471,1,13.0,True,0
19,74,3921,1,26.0,True,0
22,16,7336,0,12.0,True,0
23,33,6193,0,10.0,True,0
1,12,3558,1,6.0,True,0
30,12,3246,1,2.25,False,0
7,83,11455,1,21.0,True,0
16,111,4829,1,17.0,False,0
17,104,7211,1,5.0,True,1
1,92,9161,1,16.6,True,0
8,111,12128,1,4.5,True,0
7,74,2113,1,13.0,True,0
0,111,14601,0,5.5,True,1
24,0,14042,0,34.0,True,1
0,62,5794,0,5.0,True,1
7,2,12760,0,51.0,True,0
21,80,3449,1,6.0,False,1
20,85,2600,1,6.4,True,0
14,33,14318,0,34.0,True,0
9,54,12547,0,9.0,False,1
8,26,1049,1,8.0,True,0
7,82,7243,0,15.0,True,0
28,54,7945,0,26.0,True,1
6,18,14876,1,17.0,True,0
8,73,14624,1,3.25,True,1
19,48,1778,1,29.0,True,0
28,2,15176,1,6.0,True,0
8,111,12760,1,2.5,True,1
8,80,8208,1,3.25,True,1
14,12,14309,0,21.0,True,1
28,4,5157,1,9.0,True,1
3,26,9519,1,5.5,False,1
24,74,13184,1,13.0,True,0
29,17,2111,0,21.0,False,0
5,54,3349,1,5.5,False,1
28,72,7664,1,17.0,True,0
30,111,10146,1,6.3,False,0
3,51,9898,1,3.25,False,0
2,12,2481,1,17.0,True,0
0,17,3972,1,1.4,True,1
22,19,8802,1,2.63,True,1
24,72,14620,1,13.0,True,0
3,39,6360,1,3.0,False,1
