fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
13.1551,9.0786,2.4191,0.8495,0.581,-10.8994,-10.1658,10.5847,46.9567,97.3209,g
34.2343,21.0485,2.8510000000000004,0.3016,0.198,20.7386,27.8208,-15.2995,3.003,80.5213,g
69.7555,21.177,3.0481,0.2014,0.107,-127.434,47.4128,13.573,4.178999999999999,203.56,g
20.4023,7.2924,2.055,0.696,0.3833,0.2625,-4.7217,5.7095,34.5528,95.1519,g
28.0708,8.9831,2.5308,0.5217,0.2802,6.1847,34.7658,-5.7701,17.1458,203.9697,h
23.4509,21.3714,2.7966,0.3738,0.2133,11.4231,10.9074,16.0901,3.386,177.423,g
49.3296,23.319000000000003,2.9009,0.1985,0.1137,12.0481,-32.4222,13.7545,14.048,69.9318,h
87.02799999999999,20.9835,2.9759,0.1903,0.1052,-120.361,69.5958,-6.8439,10.7918,282.555,g
83.9488,44.9876,3.3242,0.2512,0.1676,-28.9635,-47.0178,34.3767,8.252,305.97,g
47.6365,15.5808,2.7369,0.4428,0.2374,-2.8129,-21.5937,12.3397,71.4978,173.0024,h
66.9998,25.5407,3.3536,0.1511,0.0826,6.2204,47.4067,7.3149,0.8728,244.338,g
40.8648,21.6582,3.0775,0.2551,0.1284,21.2139,-34.1291,11.8761,0.785,203.58,g
19.6984,9.6076,2.238,0.5896,0.3555,22.8271,11.630999999999998,-2.1979,26.67,200.173,h
31.8548,13.1959,2.5557,0.4367,0.2517,30.3264,-21.49,11.5896,16.9228,166.82,g
20.6646,12.6322,2.3589,0.5208,0.3304,15.6523,15.338,5.2813,54.346,244.19,h
11.0725,9.7761,2.4681,0.6385,0.3145,7.7751,5.0521,9.9682,11.4395,104.3555,h
33.1959,11.5356,2.6289,0.4324,0.2902,25.683000000000003,27.794,9.2649,6.484,182.24,g
96.9419,35.3037,3.0671,0.2802,0.1855,-137.509,77.0775,-23.2123,7.0149,302.97700000000003,h
29.4591,13.9346,2.6232,0.3619,0.1893,1.5087,-16.442999999999998,-8.9275,15.514,218.712,g
118.1798,57.7751,3.1979,0.2059,0.1245,-95.4522,-146.5194,11.6968,27.9287,162.69899999999998,h
70.7657,18.6937,2.8842,0.3094,0.1651,89.0551,-40.0712,16.703,8.261000000000001,265.915,g
35.3773,16.9702,2.6566,0.3506,0.1929,27.6359,16.8164,8.8632,0.2798,214.921,g
154.2224,50.697,3.4433,0.2179,0.1203,-120.7577,-108.9276,-47.8312,22.0795,233.0952,h
29.3437,12.575,2.4942,0.5032,0.2804,31.7634,24.917,-4.1189,32.1435,239.487,h
54.6986,27.7552,2.9621,0.228,0.1173,-87.178,31.1115,19.8388,23.358,278.165,g
58.7853,29.6339,3.4814,0.1479,0.0741,-6.4259,39.3732,-14.3964,5.136,209.087,g
55.8382,27.6972,3.2788,0.1521,0.0771,15.4211,36.6586,-7.268,9.528,218.432,g
23.3274,18.6652,2.736,0.3949,0.2819,8.2379,15.8766,-10.4746,37.3197,64.5903,g
13.2519,10.7242,2.2889,0.7815,0.4139,14.6456,2.5132,11.8198,21.265,197.845,h
91.6025,13.9875,3.0438,0.2803,0.146,-70.2291,65.8994,10.5203,43.096,284.879,h
24.6574,16.1922,2.6335,0.4884,0.2477,31.2145,19.942,-15.8012,17.585,210.83900000000003,g
21.1295,6.6819,2.224,0.7582,0.4687,-20.3231,-15.5071,-6.1868,41.1662,105.681,g
24.7,10.3209,2.3988,0.491,0.2695,-6.4656,-18.2282,7.0415,8.3766,182.316,g
26.8655,12.6843,2.5496,0.5529,0.2948,6.6074,18.8457,-14.7909,49.7552,104.415,g
31.0771,18.1839,2.7189,0.4355,0.2397,-5.9339,15.2866,14.5833,37.0526,141.625,h
110.0,28.8437,3.2674,0.2431,0.151,-79.1003,36.8558,-18.6221,7.3746,322.915,h
32.8087,17.3659,2.6959,0.3646,0.2346,6.3366,-23.3803,-18.1551,21.846,140.705,g
28.2181,17.4502,2.6207,0.297,0.1545,-36.7961,-19.5229,-6.8412,59.7755,25.7615,g
39.45,19.6861,2.9647,0.2766,0.1524,38.2563,9.3382,16.6767,6.3884,194.697,g
23.6678,0.0001,2.1629,0.7148,0.3746,0.0,-0.0001,-10.8913,81.1385,168.66299999999998,g
18.0642,10.4007,2.3655,0.6293,0.3341,21.8701,10.8837,5.7515,71.9141,141.81799999999998,g
29.9668,22.4826,2.9159,0.2888,0.1584,17.8351,18.687,-3.6662,7.226,78.37899999999999,g
18.1784,10.2753,2.2878,0.6289,0.3582,21.0428,11.8565,-5.0453,7.916,100.254,g
30.5814,12.4485,2.301,0.605,0.3175,32.2728,22.0672,-4.8017,55.5217,101.397,g
74.6212,30.3664,3.4638,0.1364,0.0699,-32.24,50.3501,-19.2265,0.8905,267.433,g
21.2787,15.4363,2.6924,0.4934,0.3421,1.2766,17.2458,6.3163,22.8702,169.241,g
50.6729,25.5368,3.0763,0.1839,0.126,7.0156,20.9158,-9.8045,57.7969,243.1062,h
20.5321,15.3265,2.4829,0.4803,0.2582,21.9631,14.7728,9.8037,44.9,207.691,g
12.1557,11.3919,2.5554,0.8075,0.42,6.8019,18.6748,16.8511,2.9939,235.5998,h
12.9762,11.2618,2.3434,0.7483,0.3923,14.9647,-5.0459,-11.6619,44.47,193.793,g
106.1214,28.4646,3.408,0.1501,0.0895,-123.9274,81.645,18.6597,5.0586,238.9397,h
84.7453,26.8882,3.6902,0.1567,0.0972,-87.0432,71.3852,-16.1436,5.3995,243.507,g
49.2727,22.2199,3.276,0.1716,0.093,31.1037,28.2574,-12.6656,10.1168,214.872,g
16.4287,11.4137,2.3444,0.5792,0.2964,3.8433,-8.2382,-3.472,15.576,57.7603,g
31.3719,23.3887,3.071,0.2896,0.1592,18.6838,22.6569,-15.9902,28.6317,90.0006,g
18.4491,7.3587,2.1945,0.8051,0.4824,3.9625,-8.2376,2.9172,42.315,135.144,g
26.2755,8.9079,2.7999,0.5205,0.2757,12.9749,14.5442,-2.9468,7.3189,236.3672,h
21.3087,6.9745,2.0917,0.7045,0.3846,-23.7892,-11.2458,-6.3368,12.2685,187.438,g
24.3452,12.5112,2.7384,0.4621,0.2475,14.5519,-9.2568,9.0784,13.451,119.617,h
19.1996,7.3929,2.1538,0.7719,0.4456,3.0012,-8.9284,4.0034,70.736,196.048,g
19.3469,16.4401,2.3096,0.5686,0.2966,-26.1887,10.2652,17.1408,5.061,104.987,g
50.0446,19.2643,2.9172,0.2771,0.1543,37.1921,41.2236,-8.8082,2.5772,194.185,g
64.0832,44.5162,3.039,0.2852,0.1568,-25.0758,-54.5893,-28.1592,32.193000000000005,262.72700000000003,h
29.6915,17.4648,2.716,0.4288,0.2625,9.0854,-20.8719,13.8854,11.1156,197.096,g
47.6273,20.7344,3.1353,0.2409,0.1476,47.129,26.1856,-15.3335,3.903,154.192,g
32.2784,21.3825,2.7941,0.2859,0.1486,5.5036,-15.894,18.9144,0.428,251.047,g
102.346,12.357,2.5871,0.3855,0.2031,60.5695,94.1301,-9.5447,20.689,194.181,h
19.9388,12.6867,2.485,0.4615,0.2635,0.3023,-4.4867,9.6364,75.848,118.118,g
67.6087,26.6783,2.632,0.3851,0.2462,-56.6298,-57.9631,19.8064,79.6662,227.191,h
38.3263,15.8255,2.6632,0.4473,0.3073,38.7912,31.1771,-9.6101,3.858,221.099,g
26.3839,18.5882,2.6258,0.4426,0.2284,-35.0284,-16.945,3.9865,18.9656,210.868,g
35.6668,4.6364,2.6483,0.6584,0.3885,36.3715,23.362,-16.3857,1.2558,186.649,h
40.5572,22.2356,2.9706,0.26,0.1482,36.8149,29.7079,-16.6158,38.579,75.4929,g
28.9654,16.8073,2.4893,0.3728,0.2026,25.104,-11.8774,-9.8044,15.563,150.815,g
22.6754,11.6713,2.3414,0.5057,0.2893,28.0107,10.7875,11.4814,9.329,166.12099999999998,g
95.1461,41.0282,4.0712,0.1013,0.0511,61.4538,74.6874,19.1065,0.3662,299.567,g
150.3307,28.3722,2.6636,0.3334,0.2203,-85.6707,-117.0066,17.0024,52.7773,202.7992,h
18.7103,14.6184,2.3883,0.5521,0.2883,-20.0492,-17.8785,5.8284,61.7061,213.428,h
66.2579,18.7394,2.7197,0.2498,0.1268,61.1647,59.6429,-11.0501,17.172,140.18,g
24.485,14.9847,2.8041,0.4006,0.2504,-19.757,-4.2388,-2.7079,88.5959,238.4594,h
21.8344,6.832000000000001,2.1804,0.7063,0.3531,25.981,-0.1704,6.6103,35.4993,95.7374,g
63.8905,24.804,3.2921,0.1618,0.0875,-97.0367,43.5165,-10.6512,4.63,233.579,g
78.4001,43.193000000000005,4.0433,0.1009999999999999,0.0533,48.7037,82.3771,26.4863,6.462999999999999,135.97299999999998,g
33.1605,23.3651,2.8591,0.2669,0.139,-19.9942,-16.3444,18.8494,9.8738,85.0108,g
23.1352,9.8703,2.2504,0.5674,0.3174,24.4317,18.0928,-10.8953,49.932,158.43200000000002,g
60.5508,24.4487,3.34,0.1947,0.1241,-15.8597,-31.7991,-17.4254,11.12,144.592,g
40.8762,16.0729,2.7742,0.3045,0.1859,5.5435,11.4429,-3.0812,11.808,185.876,g
23.8349,18.6432,2.8322,0.3782,0.2436,-17.265,-11.7662,7.1626,69.237,64.2395,g
47.2489,18.8375,2.9151,0.2517,0.1331,-9.9978,-34.2862,13.7532,0.7073,199.989,g
45.102,20.0974,3.1647,0.193,0.0975,34.5486,31.4351,-8.0756,1.2698,171.52599999999998,g
47.0427,14.7014,2.4133,0.4015,0.2143,-63.2359,31.0986,5.7917,24.1144,154.355,g
85.0261,34.202,3.0837,0.1781,0.0943,3.3201,73.3323,12.1734,17.7334,252.5048,h
37.3728,17.1148,2.9786,0.2794,0.1612,-10.6577,-26.2855,10.300999999999998,1.006,186.091,g
12.9089,11.3751,2.2889,0.7404,0.3882,15.0519,-5.6225,-11.5768,33.8245,174.14700000000002,g
74.667,18.3794,2.8987,0.2197,0.1181,23.594,63.4413,11.7228,7.3061,221.951,g
146.809,75.5803,3.2641,0.0887,0.049,106.6607,142.2974,32.4066,78.6336,176.4249,h
24.2138,16.5718,2.4935,0.3884,0.2135,-11.298,-12.3428,-13.7077,3.387,234.542,g
40.6665,18.1613,2.8007,0.2864,0.1448,12.6951,34.6532,-12.2557,13.2776,116.04,g
44.5474,23.3574,3.3005,0.2148,0.1229,15.947,31.0484,-10.0874,0.154,181.784,g
46.3814,8.7167,2.8301,0.3082,0.1479,17.5912,25.7737,-0.3421,26.0663,220.6111,h
40.1519,21.0822,2.7785,0.3264,0.2073,18.0661,42.4569,14.6078,27.9849,169.517,g
24.97,13.5539,2.3375,0.5057,0.2736,-17.564,-12.6707,-12.0332,5.3656,149.155,g
154.037,17.3139,2.9292,0.2719,0.156,113.915,118.965,-12.6074,50.738,71.8962,g
239.0615,74.374,3.5694,0.1917,0.103,-107.4136,-229.1302,80.5182,58.3789,277.9154,h
54.5887,26.6943,3.6761,0.171,0.0954,42.3101,33.9747,-18.7182,1.893,146.312,g
150.061,20.4024,2.6744,0.5524,0.2889,-133.811,-130.077,-0.5112,6.5826,247.01,h
74.0956,31.6713,3.2017,0.1747,0.0971,-39.1718,63.8177,23.0124,23.727,286.242,h
29.1123,18.0166,2.635,0.3175,0.1657,11.2887,26.7753,-10.7571,36.953,190.445,g
35.4335,17.1768,2.7566,0.3713,0.218,6.1006,29.8459,12.9883,25.724,157.738,g
25.0466,14.9198,2.4548,0.4632,0.2474,8.0163,11.0654,13.9739,62.8382,219.754,h
26.2738,11.9961,2.6085,0.4507,0.2426,24.7401,20.7625,2.3155,4.849,54.3626,g
55.9732,14.3168,2.7202,0.3048,0.159,-90.4592,24.4704,-11.9677,8.527999999999999,251.922,g
49.645,22.0241,3.0652,0.2145,0.1241,14.8948,-11.6764,-11.1474,24.2903,112.6932,h
76.1978,30.4142,3.7005,0.1578,0.0819999999999999,68.8437,69.5422,-21.0407,5.1838,224.977,g
31.0954,18.8015,2.9435,0.287,0.1475,14.5176,-8.9717,-9.3954,72.4556,48.5431,g
32.5973,13.8445,2.4786,0.4917,0.2608,-19.9957,-25.6857,-13.3874,7.556,206.229,g
24.51,16.2319,2.6048,0.3925,0.2,-10.8604,-14.3725,-9.1651,66.6354,122.289,g
38.6876,10.1242,2.6531,0.4773,0.3479,8.5358,-14.4769,3.7988,74.6745,84.7966,h
20.1522,14.6778,2.5575,0.4709,0.2673,-1.1209,8.5014,-3.4111,14.451,253.664,g
26.1824,10.3186,2.3627,0.5033,0.2668,-11.308,-17.4652,6.8146,0.1665,118.858,g
141.22299999999998,87.5125,4.6492,0.0365,0.0206,76.7757,-121.458,-57.688,8.992,242.075,h
56.0878,25.9763,3.0638,0.2948,0.1552,2.9482,44.3306,11.5792,4.9101,329.4015,h
76.3539,18.0977,2.7189,0.3362,0.1786,100.101,48.89,-17.4991,2.76,237.824,g
76.7351,46.0491,3.1308,0.1336,0.0627,73.774,72.7808,36.1564,2.1935,189.5165,h
137.054,33.5751,3.4084,0.2425,0.1486,-82.9408,53.5422,31.9616,19.973,267.22700000000003,h
43.3974,19.4381,2.9261,0.3023,0.1642,15.6201,28.6966,19.0634,6.797000000000001,262.02,g
30.1721,16.8838,2.6902,0.4673,0.2704,8.8759,25.3694,14.03,74.709,229.296,h
26.6095,17.6968,2.6243,0.3943,0.2126,34.9057,14.1483,14.8182,24.2467,82.3375,g
38.8369,6.5104,2.2402,0.7878,0.487,4.4262,2.5094,-4.4784,16.1763,193.5013,h
41.6183,21.03,2.6871,0.2898,0.1634,52.1226,-17.8683,11.412,0.8604,155.93,g
35.8316,11.1439,2.5205,0.3922,0.2398,20.3968,25.6027,-8.1048,0.059,127.905,g
287.7708,35.2639,2.8964,0.3985,0.2743,-363.3382,199.2069,17.0406,24.9144,130.3047,h
18.7096,18.0184,2.5283,0.4267,0.2237,4.7676,-12.0674,6.8848,49.4271,170.946,g
20.646,9.5423,2.5366,0.6134,0.3881,4.0757,-15.1579,-10.1771,81.0147,104.654,h
164.503,45.826,3.3426,0.129,0.0725,-156.838,103.314,49.8142,52.613,256.654,h
144.73,43.9751,3.4122,0.1033,0.0571,11.6485,-147.616,33.0563,2.4463,208.064,h
51.6247,20.0969,3.089,0.391,0.2456,-42.7667,-15.5983,-17.8777,8.0796,285.741,g
12.6039,11.829,2.0881,0.7020000000000001,0.3714,-15.9028,8.9233,-10.1953,70.514,200.713,g
94.923,25.5776,3.4601,0.1491,0.0754,-60.3048,89.4115,15.5445,0.4546,278.737,g
29.1855,17.7624,2.6689,0.3215,0.179,-14.0744,-25.8882,10.013,38.222,157.295,g
45.8043,21.1248,3.1361,0.2697,0.1407,36.132,-18.294,-8.742,7.404,193.897,g
96.4889,21.011,3.0228,0.2334,0.1295,-162.315,86.0683,16.2632,1.765,237.11,g
54.3712,23.0745,3.088,0.2091,0.1262,-77.4874,30.403,-16.5557,1.8163,263.463,g
26.456,18.0344,2.7749,0.3442,0.1755,7.6496,11.092,12.225,27.768,83.869,g
122.811,62.1895,2.934,0.2433,0.1426,136.126,-85.8585,-72.1514,25.743,134.534,h
48.0197,13.5927,2.8152,0.3045,0.163,21.0809,33.6538,7.3235,32.779,189.51,h
126.5824,16.622,2.7515,0.3174,0.1376,-61.343,-93.5158,8.5712,88.0237,201.1536,h
120.765,72.165,4.1921,0.083,0.0429,-31.8855,65.9726,43.81,58.771,352.983,h
34.8464,17.0481,2.5237,0.4701,0.262,21.9106,26.797,14.1093,24.113000000000003,185.467,g
27.5557,6.6472,2.3385,0.6605,0.3417,17.7962,-12.1441,5.4037,21.3825,127.212,g
69.9754,33.0572,3.1084,0.2353,0.1212,-4.539,-66.9234,19.522,24.9148,179.293,h
22.451,5.9922,2.2636,0.7956,0.5095,-20.278,-16.9492,-6.6888,11.529000000000002,111.205,g
15.7142,8.7197,2.5461,0.4806,0.2379,-34.8301,1.7194,-8.6761,36.7418,223.052,h
16.1728,8.3216,2.2174,0.8383,0.5297,0.187,5.7161,-14.0271,81.6645,138.80200000000002,h
34.3161,12.8095,2.7185,0.4302,0.2189,-3.5192,15.6117,9.5735,81.87100000000001,158.931,h
33.0135,12.9288,2.4183,0.416,0.2309,-44.1834,15.9759,5.7684,5.1770000000000005,226.568,g
39.1912,16.9653,2.8716,0.2675,0.1526,-29.1034,-25.066,12.9417,2.992,225.822,g
55.8038,19.5462,2.8162,0.3817,0.2008,0.4718,-57.7074,-13.528,80.3933,167.38299999999998,h
120.799,70.0465,3.5704,0.1812,0.0956,-54.7731,-128.048,53.8411,46.2106,351.675,h
247.2128,81.5884,3.5341,0.1541,0.0992,-304.2392,-99.492,-34.207,54.4395,187.489,h
129.5264,32.9089,2.9308,0.3107,0.1603,84.324,129.0292,-29.6836,83.88,74.7435,h
14.2556,12.5353,2.3201,0.6986,0.3565,-0.5321,-3.1969,-3.7707,63.8003,117.127,g
175.69,76.5025,3.3476,0.1343,0.0707,149.05100000000002,126.407,58.2903,70.6157,184.39,h
21.9284,17.2021,2.3079,0.5852,0.308,-42.1193,15.964,16.6637,28.5967,50.3413,h
19.5087,7.2712,2.3021,0.7829999999999999,0.4165,4.527,-11.0091,-4.3818,45.7395,213.255,g
17.3029,11.088,2.1790000000000003,0.5563,0.3278,0.3834,-4.1781,-6.0185,3.5463,208.628,g
26.4121,17.8816,2.6042,0.3458,0.1779,11.6522,16.5482,-15.3669,20.435,204.868,g
28.6935,8.5113,2.4749,0.5796,0.33,33.8939,16.3239,4.938,10.347,240.523,g
22.5869,15.6789,2.56,0.4892,0.2648,-32.2402,-0.2869,7.846,59.4342,153.701,h
40.0416,16.063,3.0851,0.3091,0.1722,11.6794,37.149,8.3653,4.871,222.026,g
89.6345,32.4132,3.468,0.1951,0.1006,22.3982,132.218,25.2843,13.8802,103.733,g
70.543,21.602,2.8943,0.2934,0.1614,-61.9607,57.4126,14.5543,7.888,274.515,g
109.387,33.3628,2.9701,0.4049,0.2062,59.0857,123.805,-14.3827,86.0704,23.4236,h
24.578000000000003,16.9487,2.4691,0.3599,0.1817,-8.3699,-11.9526,-14.6811,23.8051,147.502,g
85.1017,31.2545,3.1878,0.1493,0.0782,-112.775,48.0249,11.8571,41.103,87.0258,h
67.7208,28.5338,3.3182,0.2379,0.1739,-37.1004,-26.2084,-10.4896,6.4185,276.9277,h
67.4516,2.7156,2.6688,0.4514,0.2726,50.6202,47.8936,-5.706,26.8693,77.2194,h
30.3025,18.4524,2.679,0.3665,0.2084,-7.6252,-25.0872,13.8402,88.4244,214.766,g
12.867,11.3195,2.1414,0.722,0.4296,-14.8022,8.3638,6.7735,42.694,214.914,g
32.3414,14.4724,2.7466,0.4014,0.2213,39.0863,29.0293,-14.1321,9.1118,247.191,g
13.0775,10.5476,2.1746,0.7759,0.4916,-13.127,-4.5051,9.7143,83.5804,126.962,g
58.9157,14.6455,2.9469,0.2508,0.1305,-13.8449,44.5025,4.259,1.2832,242.224,g
100.961,46.5423,4.1751,0.0899,0.0478,10.6786,82.1558,25.0621,3.045,315.529,g
88.0174,21.6106,3.2456,0.1823,0.0934,77.0907,78.2005,2.3756,6.986000000000001,243.888,g
63.6936,25.9812,2.9976,0.2273,0.1232,-76.4985,54.3458,-21.9607,2.844,285.506,h
36.6156,9.9179,2.4955,0.4505,0.2444,-22.0973,-9.8588,7.6083,3.125,223.73,g
38.9227,11.6441,2.8159,0.4553,0.3323,7.888999999999999,31.4526,-9.8763,8.727,163.378,h
21.7295,17.1218,2.4997,0.4429999999999999,0.2263,18.2943,7.9737,8.2894,46.5411,211.03,g
184.1744,70.3681,3.2656,0.0991,0.0563,-378.9457,180.7741,-42.7278,89.5442,39.5465,h
59.835,9.6551,2.8963,0.3389999999999999,0.1873,-95.3795,41.5803,4.1678,47.7762,258.626,h
184.5624,45.8357,3.1955,0.3381,0.1972,-98.3537,-184.0151,30.1335,31.0807,313.2693,h
16.3542,2.8156,2.3509,0.8484,0.6005,-16.7688,-13.2673,-5.1152,52.8764,116.656,h
84.2033,28.5707,2.9934,0.2508,0.1437,-1.3425,38.1488,-12.4325,7.734,329.582,g
30.5863,18.0905,2.7616,0.3584,0.2121,33.17,-6.9094,12.2634,12.329,192.995,g
112.737,103.345,3.1893,0.1798,0.1038,139.988,55.5331,57.2704,46.8482,304.159,h
23.7769,20.2657,2.7638,0.3824,0.1921,13.6613,7.4345,5.6913,43.362,247.117,g
21.8891,10.6018,2.3979,0.584,0.326,-17.7036,-17.4299,-5.966,42.8297,128.422,h
106.719,24.0228,3.1962,0.2705,0.1607,-68.5882,-31.2941,17.1777,6.2451,294.103,h
48.3669,23.1997,3.4368,0.1737,0.0872,32.9294,11.2721,-9.8737,1.99,170.27,g
51.7149,20.8026,3.1692,0.2303,0.127,20.1727,48.7948,13.1598,3.726,276.951,g
170.7778,65.1699,3.1726,0.1805,0.0973,-69.6537,-189.4876,32.6956,57.4979,142.5045,h
20.8088,11.7226,2.3253,0.5579,0.2861,3.0502,-10.5176,-11.1042,61.51,161.39600000000002,g
18.8638,7.0231,2.3043,0.8337,0.4194,-7.5519,12.3037,-2.664,50.3182,167.84400000000002,g
31.4932,17.9121,2.7097,0.3122,0.1649,-30.576,19.6037,12.8331,19.0525,206.032,g
24.7542,15.3671,2.6693,0.4304,0.2666,-10.9095,-15.3471,7.97,26.265,202.563,g
78.2002,23.1372,3.2357,0.2005,0.1212,57.955,86.1356,16.129,12.616,217.965,g
41.1158,13.7023,2.5218,0.4571,0.2662,-40.7765,-10.6796,-11.5665,61.9923,186.264,h
27.998,19.7625,2.7238,0.4458,0.3069,37.4322,36.0989,-16.4086,86.5286,147.2552,h
21.4858,15.1624,2.3454,0.465,0.246,-23.7726,-18.8604,7.9032,3.3258,126.041,g
48.2208,20.5177,2.9462,0.2928,0.1651,-57.9887,-38.6868,-11.6339,15.6936,96.6441,h
37.1898,16.2488,2.9759,0.3224,0.1739,-13.3445,-6.6957,-7.5508,7.0604,170.41400000000002,g
31.5877,19.981,2.9825,0.2957,0.1723,5.5238,-13.7991,7.923999999999999,0.5867,221.858,g
13.8156,10.4351,2.3916,0.6331,0.317,-29.8807,2.4167,-5.9532,68.4924,124.7406,h
240.462,134.084,3.5814,0.1324,0.0762,-179.144,-142.709,-132.416,26.902,138.66,h
47.1318,23.4848,3.5004,0.2284,0.1177,10.0736,31.0237,-15.6217,8.902000000000001,166.25,g
21.0856,12.1771,2.3901,0.4847,0.2505,0.2602,-10.1415,-10.0102,4.209,179.37,g
16.3558,11.4514,2.3385,0.6009,0.3417,3.2525,-7.0922,-6.4429,55.451,224.775,g
21.2307,17.2634,2.7789,0.5324,0.3003,17.5359,22.5489,-10.0711,36.584,215.938,h
19.9839,11.2832,2.3962,0.5984,0.3072,12.2687,18.484,-7.9177,26.112,148.313,g
44.3534,21.5914,2.9332,0.2997,0.1778,0.7201,24.9784,-15.2716,0.288,159.466,g
20.0686,14.4481,2.4786,0.5216,0.2708,-4.548,13.7631,5.9206,24.5094,128.512,g
81.0999,20.1503,3.1903,0.3768,0.2248,5.7235,51.9805,-7.3353,5.3011,335.422,h
85.3249,22.4331,3.0197,0.2789999999999999,0.1629,-37.8354,42.8629,-14.1885,6.8408,291.206,g
110.815,19.4037,3.0588,0.1782,0.1009,-191.638,77.0631,-8.5572,1.7722,266.675,g
214.4246,25.0263,2.8975,0.2188,0.1527,155.2837,217.624,14.211,18.6414,110.4345,h
92.4333,28.7214,2.8222,0.3373,0.2086,-53.0897,-93.9161,-18.488,22.5175,221.169,h
37.6859,14.4913,2.5694,0.3342,0.1712,23.3557,26.5261,9.8269,0.588,182.013,g
143.47,54.3127,3.7465,0.0886,0.0453,-204.767,-40.2249,36.2939,2.037,282.608,h
26.5871,18.637,2.8722,0.3758,0.1913,22.1129,-12.448,8.9906,1.475,101.464,g
71.6524,29.8215,2.857,0.1718,0.1214,-32.8875,57.5237,-18.7872,45.1009,42.9246,h
21.099,15.7969,2.5366,0.4709,0.2805,-11.8921,-14.2576,-10.12,77.795,95.5617,g
19.8566,16.7704,2.3128,0.4964,0.2701,10.7914,19.2436,-11.4497,75.35600000000001,88.7565,g
25.2187,21.9403,2.6304,0.4754,0.3173,18.7425,23.5684,-20.7926,32.3326,172.199,g
112.948,39.3367,3.2619,0.1335,0.067,137.94799999999998,80.0759,-18.3524,0.938,197.973,g
38.5256,27.3874,2.7368,0.308,0.1677,-14.5138,-18.8234,14.8145,31.9183,224.813,g
55.0515,21.6212,2.9978,0.2844,0.1949,-16.2132,38.2594,-4.7076,77.2908,207.4532,h
21.3167,15.0827,2.6010000000000004,0.4511,0.2343,1.9166,-10.1243,-9.9299,4.7988,160.485,g
12.8823,11.3427,2.0986,0.7331,0.4183,14.916,-7.8405,-9.9097,56.408,113.423,h
12.7824,11.5799,2.0314,0.7256,0.3767,15.2348,-6.2252,11.4563,68.3548,226.328,g
43.3248,14.9856,3.1785,0.2744,0.1482,9.92,38.1085,10.9054,11.13,216.53,g
97.0894,31.8743,3.0044,0.2213,0.1279,-108.9723,69.2636,-28.3251,52.3764,161.3953,h
19.5565,11.0315,2.4183,0.6565,0.4179,-17.0924,-19.835,11.6883,22.452,140.19,g
12.9176,11.1995,2.224,0.7343,0.4388,14.5232,-7.7005,-8.4019,17.4554,73.1766,g
33.121,15.9278,2.6444,0.3719,0.2234,15.3073,30.9083,10.2312,25.6036,90.9492,g
62.8886,14.5019,3.1114,0.2274,0.0718,-19.8567,-52.1132,8.0932,44.3394,36.6503,h
60.9877,20.5583,2.7011,0.2766,0.1403,-30.1252,-41.1312,10.0242,11.0229,181.35,g
41.2576,12.722,2.5669,0.5178,0.282,8.734,-18.5681,3.7897,39.3094,227.6133,h
24.8354,15.3356,2.3222,0.3762,0.1929,-13.2888,10.4682,-13.201,31.7177,215.80900000000003,g
149.4279,92.2107,4.0438,0.0339,0.0197,7.6804,-148.5828,-72.7562,89.3512,270.7509,h
70.93,35.7181,3.8856,0.1253,0.0662,20.1338,60.9939,22.3921,2.062,236.218,g
65.9033,16.4847,3.1472,0.2252,0.1336,56.452,60.6612,7.2997,1.308,243.808,g
141.625,45.014,3.0660000000000003,0.3058,0.1705,-133.518,-134.547,-27.4206,21.0841,383.557,h
45.605,20.1733,2.5397,0.381,0.2237,57.6589,29.6616,-20.1711,30.557,258.671,g
45.8074,14.7753,2.3502,0.3705,0.1897,-15.1213,-28.9652,-15.3271,58.99,172.172,g
25.3405,24.9371,2.8937,0.3901,0.216,-16.9752,-35.9311,18.0572,14.1207,103.2957,h
35.6162,8.616,2.6665,0.4892,0.3093,-23.2968,-10.8601,6.2181,57.995,73.7115,h
62.7766,29.9104,3.3331,0.2475,0.1261,-33.9065,57.5848,23.771,9.9144,323.094,g
59.7398,13.2616,2.7037,0.3561,0.2087,39.6052,65.1432,-6.4195,6.22,248.268,h
12.6725,11.7432,2.0273,0.7136,0.3615,-15.1873,5.0536,-11.4904,87.3142,226.386,g
91.8525,36.9829,4.0567,0.1024,0.0559999999999999,27.7173,86.3899,19.2193,2.1094,224.331,g
34.6872,15.5802,2.5484,0.396,0.2249,1.2197,23.2029,-8.6914,4.2860000000000005,209.891,g
30.7607,13.698,2.4616,0.3972,0.2401,21.8286,22.3039,12.3671,2.423,180.545,g
19.0848,13.7346,2.5849,0.6008,0.3966,17.2824,19.4696,-5.239,5.3161,213.71400000000003,h
21.929,0.5936,2.1233,0.8067,0.4771,14.269,11.0786,-0.5243,75.6658,179.8449,h
26.5359,10.7914,2.7236,0.6936,0.3629,30.8157,20.5885,1.117,33.0496,140.496,h
59.2332,24.4358,2.9687,0.2493,0.1316,59.1135,40.3654,-15.9741,3.6478,275.36,g
17.1349,11.1551,2.356,0.5771,0.3194,2.1347,-7.3279,-5.7304,8.1236,186.055,g
