energy,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear
1429.8102,14,2,3,8,2008,226,13,33
1391.6196,15,2,3,8,2008,226,13,33
1367.982,16,2,3,8,2008,226,13,33
1374.9498,17,2,3,8,2008,226,13,33
1395.2358,18,2,3,8,2008,226,13,33
1451.772,19,2,3,8,2008,226,13,33
1540.2366,20,2,3,8,2008,226,13,33
1543.7646,21,2,3,8,2008,226,13,33
1504.7802,22,2,3,8,2008,226,13,33
1440.306,23,2,3,8,2008,226,13,33
1362.0726,0,3,3,8,2008,227,14,33
1314.621,1,3,3,8,2008,227,14,33
1285.8678,2,3,3,8,2008,227,14,33
1283.6628,3,3,3,8,2008,227,14,33
1290.6306,4,3,3,8,2008,227,14,33
1319.2956,5,3,3,8,2008,227,14,33
1412.7876,6,3,3,8,2008,227,14,33
1547.2926,7,3,3,8,2008,227,14,33
1605.1518,8,3,3,8,2008,227,14,33
1604.0052,9,3,3,8,2008,227,14,33
1598.2722,10,3,3,8,2008,227,14,33
1583.9838,11,3,3,8,2008,227,14,33
1559.4642,12,3,3,8,2008,227,14,33
1528.947,13,3,3,8,2008,227,14,33
1507.779,14,3,3,8,2008,227,14,33
1484.2296,15,3,3,8,2008,227,14,33
1466.0604,16,3,3,8,2008,227,14,33
1471.176,17,3,3,8,2008,227,14,33
1483.1712,18,3,3,8,2008,227,14,33
1538.0316,19,3,3,8,2008,227,14,33
1599.7716,20,3,3,8,2008,227,14,33
1586.8062,21,3,3,8,2008,227,14,33
1558.053,22,3,3,8,2008,227,14,33
1476.468,23,3,3,8,2008,227,14,33
1384.299,0,4,3,8,2008,228,15,33
1326.2634,1,4,3,8,2008,228,15,33
1308.006,2,4,3,8,2008,228,15,33
1298.0394,3,4,3,8,2008,228,15,33
1303.8606,4,4,3,8,2008,228,15,33
1333.4076,5,4,3,8,2008,228,15,33
1418.4324,6,4,3,8,2008,228,15,33
1534.5918,7,4,3,8,2008,228,15,33
1589.8932,8,4,3,8,2008,228,15,33
1594.9206,9,4,3,8,2008,228,15,33
1568.9016,10,4,3,8,2008,228,15,33
1552.4964,11,4,3,8,2008,228,15,33
1513.512,12,4,3,8,2008,228,15,33
1476.4354575932255,13,4,3,8,2008,228,15,33
1454.9472,14,4,3,8,2008,228,15,33
1426.0176,15,4,3,8,2008,228,15,33
1396.7352,16,4,3,8,2008,228,15,33
1399.9104,17,4,3,8,2008,228,15,33
1411.2,18,4,3,8,2008,228,15,33
1460.0628,19,4,3,8,2008,228,15,33
1529.1234,20,4,3,8,2008,228,15,33
1542.3534,21,4,3,8,2008,228,15,33
1527.8004,22,4,3,8,2008,228,15,33
1459.9746,23,4,3,8,2008,228,15,33
1384.0344,0,5,3,8,2008,229,16,33
1339.758,1,5,3,8,2008,229,16,33
1314.9738,2,5,3,8,2008,229,16,33
1308.7116,3,5,3,8,2008,229,16,33
1334.5542,4,5,3,8,2008,229,16,33
1362.5136,5,5,3,8,2008,229,16,33
1447.0974,6,5,3,8,2008,229,16,33
1575.0756,7,5,3,8,2008,229,16,33
1621.998,8,5,3,8,2008,229,16,33
1580.985,9,5,3,8,2008,229,16,33
1526.6538,10,5,3,8,2008,229,16,33
1471.176,11,5,3,8,2008,229,16,33
1425.4884,12,5,3,8,2008,229,16,33
1384.74,13,5,3,8,2008,229,16,33
1365.8652,14,5,3,8,2008,229,16,33
1324.5876,15,5,3,8,2008,229,16,33
1304.6544,16,5,3,8,2008,229,16,33
1277.136,17,5,3,8,2008,229,16,33
1277.6652,18,5,3,8,2008,229,16,33
1318.59,19,5,3,8,2008,229,16,33
1394.9712,20,5,3,8,2008,229,16,33
1405.6434,21,5,3,8,2008,229,16,33
1400.9688,22,5,3,8,2008,229,16,33
1348.137,23,5,3,8,2008,229,16,33
1284.3684,0,6,3,8,2008,230,17,33
1231.713,1,6,3,8,2008,230,17,33
1212.0444,2,6,3,8,2008,230,17,33
1201.1958,3,6,3,8,2008,230,17,33
1202.9598,4,6,3,8,2008,230,17,33
1223.6868,5,6,3,8,2008,230,17,33
1263.465,6,6,3,8,2008,230,17,33
1309.6818,7,6,3,8,2008,230,17,33
1355.4576,8,6,3,8,2008,230,17,33
1388.5326,9,6,3,8,2008,230,17,33
1381.9176,10,6,3,8,2008,230,17,33
1366.7472,11,6,3,8,2008,230,17,33
1336.0536,12,6,3,8,2008,230,17,33
1309.5054,13,6,3,8,2008,230,17,33
1283.4864,14,6,3,8,2008,230,17,33
1264.5234,15,6,3,8,2008,230,17,33
1257.6438,16,6,3,8,2008,230,17,33
1278.2826,17,6,3,8,2008,230,17,33
1302.0966,18,6,3,8,2008,230,17,33
1329.7914,19,6,3,8,2008,230,17,33
1352.547,20,6,3,8,2008,230,17,33
1334.2896,21,6,3,8,2008,230,17,33
1307.565,22,6,3,8,2008,230,17,33
1244.943,23,6,3,8,2008,230,17,33
1203.3126,0,0,3,8,2008,231,18,34
1135.8396,1,0,3,8,2008,231,18,34
1091.5334896646546,2,0,3,8,2008,231,18,34
1094.8266,3,0,3,8,2008,231,18,34
1100.6478,4,0,3,8,2008,231,18,34
1097.4726,5,0,3,8,2008,231,18,34
1123.5798,6,0,3,8,2008,231,18,34
1161.4176,7,0,3,8,2008,231,18,34
1204.0182,8,0,3,8,2008,231,18,34
1269.4626,9,0,3,8,2008,231,18,34
1292.3946,10,0,3,8,2008,231,18,34
1294.1586,11,0,3,8,2008,231,18,34
1280.0466,12,0,3,8,2008,231,18,34
1287.9846,13,0,3,8,2008,231,18,34
1265.3172,14,0,3,8,2008,231,18,34
1244.061,15,0,3,8,2008,231,18,34
1248.5592,16,0,3,8,2008,231,18,34
1248.7356,17,0,3,8,2008,231,18,34
1277.0478,18,0,3,8,2008,231,18,34
1325.646,19,0,3,8,2008,231,18,34
1385.2692,20,0,3,8,2008,231,18,34
1387.2978,21,0,3,8,2008,231,18,34
1365.2478,22,0,3,8,2008,231,18,34
1318.8546,23,0,3,8,2008,231,18,34
1262.7594,0,1,3,8,2008,232,19,34
1228.626,1,1,3,8,2008,232,19,34
1214.2494,2,1,3,8,2008,232,19,34
1224.1278,3,1,3,8,2008,232,19,34
1237.7988,4,1,3,8,2008,232,19,34
1288.5138,5,1,3,8,2008,232,19,34
1363.131,6,1,3,8,2008,232,19,34
1505.0448,7,1,3,8,2008,232,19,34
1563.6096,8,1,3,8,2008,232,19,34
1546.9398,9,1,3,8,2008,232,19,34
1518.5394,10,1,3,8,2008,232,19,34
1497.2832,11,1,3,8,2008,232,19,34
1460.0628,12,1,3,8,2008,232,19,34
1442.3346,13,1,3,8,2008,232,19,34
1418.256,14,1,3,8,2008,232,19,34
1385.4456,15,1,3,8,2008,232,19,34
1358.4564,16,1,3,8,2008,232,19,34
1360.3968,17,1,3,8,2008,232,19,34
1381.1238,18,1,3,8,2008,232,19,34
1431.927,19,1,3,8,2008,232,19,34
1524.8898,20,1,3,8,2008,232,19,34
1525.6836,21,1,3,8,2008,232,19,34
1502.5752,22,1,3,8,2008,232,19,34
1424.6946,23,1,3,8,2008,232,19,34
1336.7592,0,2,3,8,2008,233,20,34
1279.3237157758176,1,2,3,8,2008,233,20,34
1269.639,2,2,3,8,2008,233,20,34
1280.7522,3,2,3,8,2008,233,20,34
1278.018,4,2,3,8,2008,233,20,34
1319.913,5,2,3,8,2008,233,20,34
1401.498,6,2,3,8,2008,233,20,34
1536.7968,7,2,3,8,2008,233,20,34
1571.1066,8,2,3,8,2008,233,20,34
1532.2882632355895,9,2,3,8,2008,233,20,34
1497.9006,10,2,3,8,2008,233,20,34
1469.853,11,2,3,8,2008,233,20,34
1432.0152,12,2,3,8,2008,233,20,34
1399.1166,13,2,3,8,2008,233,20,34
1376.0964,14,2,3,8,2008,233,20,34
1362.7782,15,2,3,8,2008,233,20,34
1359.0738,16,2,3,8,2008,233,20,34
1379.2716,17,2,3,8,2008,233,20,34
1402.5564,18,2,3,8,2008,233,20,34
1447.1856,19,2,3,8,2008,233,20,34
1486.0905149353746,20,2,3,8,2008,233,20,34
1489.7862,21,2,3,8,2008,233,20,34
1451.331,22,2,3,8,2008,233,20,34
1370.0988,23,2,3,8,2008,233,20,34
1281.8988,0,3,3,8,2008,234,21,34
1236.6522,1,3,3,8,2008,234,21,34
1204.1064,2,3,3,8,2008,234,21,34
1196.7858,3,3,3,8,2008,234,21,34
1188.4068,4,3,3,8,2008,234,21,34
1213.0146,5,3,3,8,2008,234,21,34
1293.453,6,3,3,8,2008,234,21,34
1426.635,7,3,3,8,2008,234,21,34
1486.611,8,3,3,8,2008,234,21,34
1486.5228,9,3,3,8,2008,234,21,34
1481.0544,10,3,3,8,2008,234,21,34
1483.1712,11,3,3,8,2008,234,21,34
1469.5884,12,3,3,8,2008,234,21,34
1466.5014,13,3,3,8,2008,234,21,34
1442.6874,14,3,3,8,2008,234,21,34
1429.281,15,3,3,8,2008,234,21,34
1421.2548,16,3,3,8,2008,234,21,34
1437.219,17,3,3,8,2008,234,21,34
1458.2106,18,3,3,8,2008,234,21,34
1488.375,19,3,3,8,2008,234,21,34
1521.2736,20,3,3,8,2008,234,21,34
1518.2748,21,3,3,8,2008,234,21,34
1483.1712,22,3,3,8,2008,234,21,34
1409.6124,23,3,3,8,2008,234,21,34
1303.9488,0,4,3,8,2008,235,22,34
1265.0526,1,4,3,8,2008,235,22,34
1233.2124,2,4,3,8,2008,235,22,34
1222.3638,3,4,3,8,2008,235,22,34
1232.5068,4,4,3,8,2008,235,22,34
1257.8202,5,4,3,8,2008,235,22,34
1343.727,6,4,3,8,2008,235,22,34
1452.3894,7,4,3,8,2008,235,22,34
1521.8028,8,4,3,8,2008,235,22,34
1527.0066,9,4,3,8,2008,235,22,34
1535.8266,10,4,3,8,2008,235,22,34
1530.711,11,4,3,8,2008,235,22,34
1503.1044,12,4,3,8,2008,235,22,34
1489.1688,13,4,3,8,2008,235,22,34
1469.3238,14,4,3,8,2008,235,22,34
1439.5122,15,4,3,8,2008,235,22,34
1415.2572,16,4,3,8,2008,235,22,34
1413.405,17,4,3,8,2008,235,22,34
1416.1392,18,4,3,8,2008,235,22,34
1447.4502,19,4,3,8,2008,235,22,34
1498.6944,20,4,3,8,2008,235,22,34
1490.3154,21,4,3,8,2008,235,22,34
1460.3274,22,4,3,8,2008,235,22,34
1382.976,23,4,3,8,2008,235,22,34
1283.6628,0,5,3,8,2008,236,23,34
1232.5068,1,5,3,8,2008,236,23,34
1207.3698,2,5,3,8,2008,236,23,34
1181.6154,3,5,3,8,2008,236,23,34
1183.9968,4,5,3,8,2008,236,23,34
1197.8442,5,5,3,8,2008,236,23,34
1242.4734,6,5,3,8,2008,236,23,34
1317.8997514733765,7,5,3,8,2008,236,23,34
1374.2442,8,5,3,8,2008,236,23,34
1404.4086,9,5,3,8,2008,236,23,34
1439.2476,10,5,3,8,2008,236,23,34
1425.753,11,5,3,8,2008,236,23,34
1386.7686,12,5,3,8,2008,236,23,34
1353.6936,13,5,3,8,2008,236,23,34
1322.2944,14,5,3,8,2008,236,23,34
1299.8916,15,5,3,8,2008,236,23,34
1280.223,16,5,3,8,2008,236,23,34
1286.1324,17,5,3,8,2008,236,23,34
1297.863,18,5,3,8,2008,236,23,34
1317.7962,19,5,3,8,2008,236,23,34
1352.8116,20,5,3,8,2008,236,23,34
1333.143,21,5,3,8,2008,236,23,34
1323.441,22,5,3,8,2008,236,23,34
1266.9048,23,5,3,8,2008,236,23,34
1200.6666,0,6,3,8,2008,237,24,34
1146.159,1,6,3,8,2008,237,24,34
1113.966,2,6,3,8,2008,237,24,34
1097.0316,3,6,3,8,2008,237,24,34
1096.6788,4,6,3,8,2008,237,24,34
1106.469,5,6,3,8,2008,237,24,34
1137.9463504624082,6,6,3,8,2008,237,24,34
1175.8824,7,6,3,8,2008,237,24,34
1216.3662,8,6,3,8,2008,237,24,34
1276.695,9,6,3,8,2008,237,24,34
1312.2396,10,6,3,8,2008,237,24,34
1313.1216,11,6,3,8,2008,237,24,34
1294.5996,12,6,3,8,2008,237,24,34
1260.1134,13,6,3,8,2008,237,24,34
1211.868,14,6,3,8,2008,237,24,34
1191.6702,15,6,3,8,2008,237,24,34
1177.5582,16,6,3,8,2008,237,24,34
1178.352,17,6,3,8,2008,237,24,34
1191.3174,18,6,3,8,2008,237,24,34
1213.3674,19,6,3,8,2008,237,24,34
1283.1336,20,6,3,8,2008,237,24,34
1285.6914,21,6,3,8,2008,237,24,34
1260.7308,22,6,3,8,2008,237,24,34
1210.2804,23,6,3,8,2008,237,24,34
1145.5416,0,0,3,8,2008,238,25,35
1092.0924,1,0,3,8,2008,238,25,35
1060.5168,2,0,3,8,2008,238,25,35
1043.3178,3,0,3,8,2008,238,25,35
1043.847,4,0,3,8,2008,238,25,35
1054.6074,5,0,3,8,2008,238,25,35
1088.388,6,0,3,8,2008,238,25,35
1105.9398,7,0,3,8,2008,238,25,35
1157.184,8,0,3,8,2008,238,25,35
1220.9526,9,0,3,8,2008,238,25,35
1248.912,10,0,3,8,2008,238,25,35
1210.8096,11,0,3,8,2008,238,25,35
1194.8454,12,0,3,8,2008,238,25,35
1195.9038,13,0,3,8,2008,238,25,35
1160.271,14,0,3,8,2008,238,25,35
1133.1054,15,0,3,8,2008,238,25,35
1123.8444,16,0,3,8,2008,238,25,35
1142.631,17,0,3,8,2008,238,25,35
1166.7978,18,0,3,8,2008,238,25,35
1212.5736,19,0,3,8,2008,238,25,35
1263.465,20,0,3,8,2008,238,25,35
1285.074,21,0,3,8,2008,238,25,35
1262.8476,22,0,3,8,2008,238,25,35
1210.0158,23,0,3,8,2008,238,25,35
1157.625,0,1,3,8,2008,239,26,35
1118.817,1,1,3,8,2008,239,26,35
1098.3546,2,1,3,8,2008,239,26,35
1082.4786,3,1,3,8,2008,239,26,35
1084.5072,4,1,3,8,2008,239,26,35
1114.8875969695512,5,1,3,8,2008,239,26,35
1201.6368,6,1,3,8,2008,239,26,35
1322.118,7,1,3,8,2008,239,26,35
1389.591,8,1,3,8,2008,239,26,35
1411.1118,9,1,3,8,2008,239,26,35
1431.486,10,1,3,8,2008,239,26,35
1444.5396,11,1,3,8,2008,239,26,35
1434.3084,12,1,3,8,2008,239,26,35
1419.8436,13,1,3,8,2008,239,26,35
1414.8162,14,1,3,8,2008,239,26,35
1396.206,15,1,3,8,2008,239,26,35
1385.9748,16,1,3,8,2008,239,26,35
1377.243,17,1,3,8,2008,239,26,35
1403.8794,18,1,3,8,2008,239,26,35
1428.7518,19,1,3,8,2008,239,26,35
1472.8518,20,1,3,8,2008,239,26,35
1472.5643946742855,21,1,3,8,2008,239,26,35
1424.3418,22,1,3,8,2008,239,26,35
1349.8128,23,1,3,8,2008,239,26,35
1248.8238,0,2,3,8,2008,240,27,35
1201.0194,1,2,3,8,2008,240,27,35
1174.6476,2,2,3,8,2008,240,27,35
1164.7692,3,2,3,8,2008,240,27,35
1155.6846,4,2,3,8,2008,240,27,35
1183.0266,5,2,3,8,2008,240,27,35
1257.4674,6,2,3,8,2008,240,27,35
1376.0964,7,2,3,8,2008,240,27,35
1434.4848,8,2,3,8,2008,240,27,35
1449.9198,9,2,3,8,2008,240,27,35
1444.1868,10,2,3,8,2008,240,27,35
1422.3132,11,2,3,8,2008,240,27,35
1398.7638,12,2,3,8,2008,240,27,35
1374.6852,13,2,3,8,2008,240,27,35
1355.3694,14,2,3,8,2008,240,27,35
1338.0822,15,2,3,8,2008,240,27,35
1302.5376,16,2,3,8,2008,240,27,35
1286.9262,17,2,3,8,2008,240,27,35
1281.8106,18,2,3,8,2008,240,27,35
1309.5936,19,2,3,8,2008,240,27,35
1406.0844,20,2,3,8,2008,240,27,35
1406.5254,21,2,3,8,2008,240,27,35
1365.6006,22,2,3,8,2008,240,27,35
1302.714,23,2,3,8,2008,240,27,35
1222.5402,0,3,3,8,2008,241,28,35
1161.6822,1,3,3,8,2008,241,28,35
1134.6048,2,3,3,8,2008,241,28,35
1128.8718,3,3,3,8,2008,241,28,35
1123.4034,4,3,3,8,2008,241,28,35
1163.4462,5,3,3,8,2008,241,28,35
1232.2422,6,3,3,8,2008,241,28,35
1350.5184,7,3,3,8,2008,241,28,35
1402.4682,8,3,3,8,2008,241,28,35
1401.7626,9,3,3,8,2008,241,28,35
1364.9832,10,3,3,8,2008,241,28,35
1356.8688,11,3,3,8,2008,241,28,35
1340.7282,12,3,3,8,2008,241,28,35
1331.4672,13,3,3,8,2008,241,28,35
1322.9118,14,3,3,8,2008,241,28,35
1309.1526,15,3,3,8,2008,241,28,35
1298.3922,16,3,3,8,2008,241,28,35
1289.3958,17,3,3,8,2008,241,28,35
1275.5484,18,3,3,8,2008,241,28,35
1284.0156,19,3,3,8,2008,241,28,35
1369.8342,20,3,3,8,2008,241,28,35
1375.1262,21,3,3,8,2008,241,28,35
1339.6698,22,3,3,8,2008,241,28,35
1240.974,23,3,3,8,2008,241,28,35
1161.3294,0,4,3,8,2008,242,29,35
1085.3892,1,4,3,8,2008,242,29,35
1050.903,2,4,3,8,2008,242,29,35
1015.182,3,4,3,8,2008,242,29,35
1018.8864,4,4,3,8,2008,242,29,35
1053.4608,5,4,3,8,2008,242,29,35
1115.5536,6,4,3,8,2008,242,29,35
1229.7726,7,4,3,8,2008,242,29,35
1301.5674,8,4,3,8,2008,242,29,35
1336.9356,9,4,3,8,2008,242,29,35
1357.4862,10,4,3,8,2008,242,29,35
1365.6006,11,4,3,8,2008,242,29,35
1354.1346,12,4,3,8,2008,242,29,35
1347.0786,13,4,3,8,2008,242,29,35
1343.3742,14,4,3,8,2008,242,29,35
1332.9666,15,4,3,8,2008,242,29,35
1314.4446,16,4,3,8,2008,242,29,35
1306.3302,17,4,3,8,2008,242,29,35
1294.5996,18,4,3,8,2008,242,29,35
1307.6532,19,4,3,8,2008,242,29,35
1380.6828,20,4,3,8,2008,242,29,35
1376.802,21,4,3,8,2008,242,29,35
1340.5518,22,4,3,8,2008,242,29,35
1276.254,23,4,3,8,2008,242,29,35
1184.8788,0,5,3,8,2008,243,30,35
1126.314,1,5,3,8,2008,243,30,35
1097.7372,2,5,3,8,2008,243,30,35
1092.0042,3,5,3,8,2008,243,30,35
1083.8898,4,5,3,8,2008,243,30,35
1121.904,5,5,3,8,2008,243,30,35
1189.9062,6,5,3,8,2008,243,30,35
1310.9166,7,5,3,8,2008,243,30,35
1368.3348,8,5,3,8,2008,243,30,35
1379.5362,9,5,3,8,2008,243,30,35
1372.3038,10,5,3,8,2008,243,30,35
1369.746,11,5,3,8,2008,243,30,35
1353.2526,12,5,3,8,2008,243,30,35
1339.4052,13,5,3,8,2008,243,30,35
1325.2932,14,5,3,8,2008,243,30,35
1309.329,15,5,3,8,2008,243,30,35
1308.006,16,5,3,8,2008,243,30,35
1314.0036,17,5,3,8,2008,243,30,35
1316.0322,18,5,3,8,2008,243,30,35
1349.2836,19,5,3,8,2008,243,30,35
1393.8246,20,5,3,8,2008,243,30,35
1379.007,21,5,3,8,2008,243,30,35
1352.547,22,5,3,8,2008,243,30,35
1287.72,23,5,3,8,2008,243,30,35
1208.2518,0,6,3,8,2008,244,31,35
1144.5714,1,6,3,8,2008,244,31,35
1129.2246,2,6,3,8,2008,244,31,35
1102.941,3,6,3,8,2008,244,31,35
1093.68,4,6,3,8,2008,244,31,35
1098.7956,5,6,3,8,2008,244,31,35
1125.873,6,6,3,8,2008,244,31,35
1168.65,7,6,3,8,2008,244,31,35
1219.7178,8,6,3,8,2008,244,31,35
1290.4542,9,6,3,8,2008,244,31,35
1349.8128,10,6,3,8,2008,244,31,35
1372.1274,11,6,3,8,2008,244,31,35
1377.243,12,6,3,8,2008,244,31,35
1361.2788,13,6,3,8,2008,244,31,35
1356.7806,14,6,3,8,2008,244,31,35
1350.9594,15,6,3,8,2008,244,31,35
1336.9356,16,6,3,8,2008,244,31,35
1367.4528,17,6,3,8,2008,244,31,35
1381.212,18,6,3,8,2008,244,31,35
1401.939,19,6,3,8,2008,244,31,35
1436.6846067207673,20,6,3,8,2008,244,31,35
1443.7458,21,6,3,8,2008,244,31,35
1400.0868,22,6,3,8,2008,244,31,35
1330.4088,23,6,3,8,2008,244,31,35
1272.5496,0,0,3,9,2008,245,1,36
1207.017,1,0,3,9,2008,245,1,36
1184.1732,2,0,3,9,2008,245,1,36
1293.85725,3,0,3,9,2008,245,1,36
1170.5022,4,0,3,9,2008,245,1,36
1154.8908,5,0,3,9,2008,245,1,36
1158.6834,6,0,3,9,2008,245,1,36
1164.474007318073,7,0,3,9,2008,245,1,36
1208.6928,8,0,3,9,2008,245,1,36
1251.4698,9,0,3,9,2008,245,1,36
1271.1384,10,0,3,9,2008,245,1,36
1250.4996,11,0,3,9,2008,245,1,36
1239.9156,12,0,3,9,2008,245,1,36
1239.7392,13,0,3,9,2008,245,1,36
1217.4246,14,0,3,9,2008,245,1,36
1183.2912,15,0,3,9,2008,245,1,36
1149.3342,16,0,3,9,2008,245,1,36
1141.9254,17,0,3,9,2008,245,1,36
1139.8086,18,0,3,9,2008,245,1,36
1142.3664,19,0,3,9,2008,245,1,36
1174.1184,20,0,3,9,2008,245,1,36
1287.3672,21,0,3,9,2008,245,1,36
1295.8344,22,0,3,9,2008,245,1,36
1254.4686,23,0,3,9,2008,245,1,36
1197.6678,0,1,3,9,2008,246,2,36
1154.1852,1,1,3,9,2008,246,2,36
1130.0184,2,1,3,9,2008,246,2,36
1132.2234,3,1,3,9,2008,246,2,36
1139.985,4,1,3,9,2008,246,2,36
1160.1828,5,1,3,9,2008,246,2,36
1249.4412,6,1,3,9,2008,246,2,36
1386.4158,7,1,3,9,2008,246,2,36
1458.9162,8,1,3,9,2008,246,2,36
1442.952,9,1,3,9,2008,246,2,36
1411.7292,10,1,3,9,2008,246,2,36
1393.4718,11,1,3,9,2008,246,2,36
1374.9498,12,1,3,9,2008,246,2,36
1353.3408,13,1,3,9,2008,246,2,36
1339.8462,14,1,3,9,2008,246,2,36
1319.8248,15,1,3,9,2008,246,2,36
1302.714,16,1,3,9,2008,246,2,36
1282.1634,17,1,3,9,2008,246,2,36
1267.434,18,1,3,9,2008,246,2,36
1263.2886,19,1,3,9,2008,246,2,36
1266.1992,20,1,3,9,2008,246,2,36
1368.423,21,1,3,9,2008,246,2,36
1372.392,22,1,3,9,2008,246,2,36
1290.9011035209653,23,1,3,9,2008,246,2,36
1201.8132,0,2,3,9,2008,247,3,36
1124.0208,1,2,3,9,2008,247,3,36
1082.8314,2,2,3,9,2008,247,3,36
1075.5108,3,2,3,9,2008,247,3,36
1080.891,4,2,3,9,2008,247,3,36
1104.6168,5,2,3,9,2008,247,3,36
1173.7656,6,2,3,9,2008,247,3,36
1317.0906,7,2,3,9,2008,247,3,36
1391.355,8,2,3,9,2008,247,3,36
1398.5874,9,2,3,9,2008,247,3,36
1365.6888,10,2,3,9,2008,247,3,36
1359.7794,11,2,3,9,2008,247,3,36
1345.3146,12,2,3,9,2008,247,3,36
1349.8128,13,2,3,9,2008,247,3,36
1341.4338,14,2,3,9,2008,247,3,36
1336.7592,15,2,3,9,2008,247,3,36
1317.9726,16,2,3,9,2008,247,3,36
1309.9464,17,2,3,9,2008,247,3,36
1300.6854,18,2,3,9,2008,247,3,36
1285.6032,19,2,3,9,2008,247,3,36
1293.453,20,2,3,9,2008,247,3,36
1378.7424,21,2,3,9,2008,247,3,36
1368.5112,22,2,3,9,2008,247,3,36
1282.6044,23,2,3,9,2008,247,3,36
1175.0004,0,3,3,9,2008,248,4,36
1081.773,1,3,3,9,2008,248,4,36
1037.4966,2,3,3,9,2008,248,4,36
1016.8578,3,3,3,9,2008,248,4,36
1008.3024,4,3,3,9,2008,248,4,36
1024.9722,5,3,3,9,2008,248,4,36
1091.6514,6,3,3,9,2008,248,4,36
1226.7738,7,3,3,9,2008,248,4,36
1298.2158,8,3,3,9,2008,248,4,36
1315.3266,9,3,3,9,2008,248,4,36
1316.5614,10,3,3,9,2008,248,4,36
1324.4994,11,3,3,9,2008,248,4,36
1324.6758,12,3,3,9,2008,248,4,36
1327.0572,13,3,3,9,2008,248,4,36
1323.6174,14,3,3,9,2008,248,4,36
1321.5006,15,3,3,9,2008,248,4,36
1319.1192,16,3,3,9,2008,248,4,36
1313.1216,17,3,3,9,2008,248,4,36
1301.832,18,3,3,9,2008,248,4,36
1283.1336,19,3,3,9,2008,248,4,36
1295.8344,20,3,3,9,2008,248,4,36
1376.8902,21,3,3,9,2008,248,4,36
1365.336,22,3,3,9,2008,248,4,36
1276.4304,23,3,3,9,2008,248,4,36
1172.619,0,4,3,9,2008,249,5,36
1081.9494,1,4,3,9,2008,249,5,36
1043.406,2,4,3,9,2008,249,5,36
1010.6838,3,4,3,9,2008,249,5,36
999.9234,4,4,3,9,2008,249,5,36
1016.1522,5,4,3,9,2008,249,5,36
1072.3356,6,4,3,9,2008,249,5,36
1207.5462,7,4,3,9,2008,249,5,36
1296.915132737607,8,4,3,9,2008,249,5,36
1318.3254,9,4,3,9,2008,249,5,36
1338.7878,10,4,3,9,2008,249,5,36
1358.28,11,4,3,9,2008,249,5,36
1361.1906,12,4,3,9,2008,249,5,36
1355.1048,13,4,3,9,2008,249,5,36
1354.0464,14,4,3,9,2008,249,5,36
1347.0786,15,4,3,9,2008,249,5,36
1316.7378,16,4,3,9,2008,249,5,36
1314.8856,17,4,3,9,2008,249,5,36
1313.2098,18,4,3,9,2008,249,5,36
1310.9166,19,4,3,9,2008,249,5,36
1319.7366,20,4,3,9,2008,249,5,36
1373.715,21,4,3,9,2008,249,5,36
1363.7484,22,4,3,9,2008,249,5,36
1284.192,23,4,3,9,2008,249,5,36
1182.6738,0,5,3,9,2008,250,6,36
1109.8206,1,5,3,9,2008,250,6,36
1065.7206,2,5,3,9,2008,250,6,36
1039.2606,3,5,3,9,2008,250,6,36
1036.9674,4,5,3,9,2008,250,6,36
1055.1366,5,5,3,9,2008,250,6,36
1106.91,6,5,3,9,2008,250,6,36
1242.738,7,5,3,9,2008,250,6,36
1318.6782,8,5,3,9,2008,250,6,36
1334.3778,9,5,3,9,2008,250,6,36
1339.0524,10,5,3,9,2008,250,6,36
1342.6686,11,5,3,9,2008,250,6,36
1339.5816,12,5,3,9,2008,250,6,36
1325.9106,13,5,3,9,2008,250,6,36
1319.8248,14,5,3,9,2008,250,6,36
1299.9798,15,5,3,9,2008,250,6,36
1274.6664,16,5,3,9,2008,250,6,36
1254.1158,17,5,3,9,2008,250,6,36
1242.3852,18,5,3,9,2008,250,6,36
1214.128091901461,19,5,3,9,2008,250,6,36
1224.9216,20,5,3,9,2008,250,6,36
1296.4518,21,5,3,9,2008,250,6,36
1328.6448,22,5,3,9,2008,250,6,36
1286.9262,23,5,3,9,2008,250,6,36
1198.197,0,6,3,9,2008,251,7,36
1092.0924,1,6,3,9,2008,251,7,36
1002.4812,2,6,3,9,2008,251,7,36
994.5432,3,6,3,9,2008,251,7,36
984.8412,4,6,3,9,2008,251,7,36
996.3954,5,6,3,9,2008,251,7,36
1020.6504,6,6,3,9,2008,251,7,36
1074.4524,7,6,3,9,2008,251,7,36
1116.5238,8,6,3,9,2008,251,7,36
1163.4462,9,6,3,9,2008,251,7,36
1196.6094,10,6,3,9,2008,251,7,36
1194.4926,11,6,3,9,2008,251,7,36
1187.172,12,6,3,9,2008,251,7,36
1163.9754,13,6,3,9,2008,251,7,36
1145.277,14,6,3,9,2008,251,7,36
1135.2222,15,6,3,9,2008,251,7,36
1130.4594,16,6,3,9,2008,251,7,36
1121.2866,17,6,3,9,2008,251,7,36
1134.7812,18,6,3,9,2008,251,7,36
1121.463,19,6,3,9,2008,251,7,36
1126.8432,20,6,3,9,2008,251,7,36
1187.172,21,6,3,9,2008,251,7,36
1181.88,22,6,3,9,2008,251,7,36
1112.1138,23,6,3,9,2008,251,7,36
