campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_emoticons,is_discount,is_urgency,target_audience,click_rate,re_category
1383,0,167,30428,15,1,0,2,11,14,24,53,0,0,0,0,0,0,12,0.0054501058993349,0
1384,0,163,28304,20,1,0,0,11,14,12,22,1,0,0,0,0,0,12,0.0045613093640998,0
1385,0,134,18244,19,3,0,1,11,14,5,37,0,0,0,0,1,0,12,0.0058679302460122,0
1386,0,161,34258,15,3,0,1,11,14,20,43,0,0,0,0,0,0,12,0.0079198416031679,0
1387,0,96,19749,22,1,0,1,11,15,5,32,1,0,1,0,0,0,12,0.0542372881355932,0
1388,0,188,35892,9,2,0,1,11,14,12,25,1,0,0,0,0,0,12,0.0090343933091819,0
1389,1,37,8469,37,4,0,2,13,21,4,22,1,0,0,0,0,0,12,0.0293438839432904,0
1390,1,53,5276,57,4,0,2,9,34,1,22,2,1,1,0,0,0,12,0.0069814457922382,9
1391,0,68,10046,11,5,1,0,11,29,3,33,2,0,1,0,0,0,12,0.1164658634538152,0
1392,0,66,10168,15,5,1,0,11,29,3,38,2,0,1,0,0,0,12,0.0595744680851063,0
1393,0,74,15071,14,4,0,2,11,29,4,16,0,0,1,0,0,0,12,0.1822033898305085,0
1394,0,74,15056,15,4,0,2,11,29,4,16,0,0,1,0,0,0,12,0.1428571428571428,0
1395,1,55,9637,26,3,0,2,9,34,0,12,0,1,0,4,0,0,12,0.037037037037037,9
1396,1,70,9639,26,3,0,2,9,34,0,12,0,1,0,0,0,0,12,0.027027027027027,9
1397,1,72,9639,26,3,0,2,9,34,0,12,0,1,0,0,0,0,12,0.0233100233100233,9
1398,0,81,10606,14,3,0,1,11,29,4,16,0,0,1,0,0,0,12,0.3545454545454545,0
1399,0,83,10644,14,3,0,1,11,29,4,16,0,0,1,0,0,0,12,0.2606232294617564,0
1400,0,208,28474,21,4,0,2,9,34,6,32,1,0,1,0,0,0,12,0.0189093142631509,9
1401,1,59,11104,38,2,0,1,9,34,2,34,2,0,1,0,0,0,12,0.0437956204379562,9
1402,0,212,33825,10,3,0,1,9,34,19,43,2,0,1,0,0,0,12,0.0165996951641956,9
1403,0,83,10648,14,3,0,1,11,29,4,16,0,0,1,0,0,0,12,0.2612612612612613,0
1404,0,123,19426,21,1,0,1,11,29,4,14,0,0,1,0,0,0,12,0.0102377234079472,0
1405,0,116,19591,22,0,0,1,11,29,3,13,0,0,1,0,0,0,12,0.0143198090692124,0
1406,1,91,24232,15,4,0,2,15,1,4,30,0,0,2,0,0,0,12,0.03,15
1407,1,37,5002,43,4,0,2,9,34,2,24,2,1,0,0,0,0,12,0.0036677127840586,9
1408,0,192,28636,19,4,0,2,11,14,18,46,0,0,1,0,0,0,12,0.0087934761249754,0
1409,1,53,3268,73,3,0,2,15,13,1,48,1,1,0,0,0,0,7,0.0118809682433932,15
1410,1,53,3262,73,3,0,2,15,13,1,40,1,1,0,0,0,0,7,0.0123456790123456,15
1411,1,53,3272,73,3,0,2,15,13,1,50,1,1,0,0,0,0,7,0.0084033613445378,15
1412,1,53,3285,74,3,0,2,15,13,1,62,1,1,0,0,0,0,7,0.0333333333333333,15
1413,1,53,3229,71,3,0,2,15,13,1,26,1,1,0,0,0,0,7,0.0444444444444444,15
1414,1,53,3285,74,3,0,2,15,13,1,62,1,1,0,0,0,0,12,0.2222222222222222,15
1415,0,233,19576,22,0,0,2,11,14,3,13,0,0,1,0,0,0,12,0.0091786525359576,0
1416,1,66,27189,19,4,0,2,15,1,4,36,0,0,0,0,0,1,14,0.0116741900335771,15
1417,0,66,27189,19,4,0,2,15,1,4,36,0,0,0,0,0,1,14,0.0072191028567902,15
1418,0,61,27189,19,4,0,2,9,34,4,36,0,0,0,0,0,1,14,0.0084033613445378,9
1419,0,61,27189,19,4,0,2,9,34,4,36,0,0,0,0,0,1,7,0.0061491160645657,9
1420,0,188,25272,21,1,0,0,11,14,30,36,1,0,2,0,0,0,12,0.0123444939333435,0
1421,0,57,14157,20,4,0,2,6,23,3,17,3,0,0,1,0,0,12,0.0214530892448512,6
1422,1,58,23052,21,4,0,1,9,34,2,25,0,0,3,0,0,0,14,0.0179150278774257,9
1423,1,58,23058,21,4,0,1,9,34,2,29,0,0,3,0,0,0,14,0.0117262876651328,9
1424,1,58,17954,23,4,0,1,9,34,2,25,0,0,0,0,0,0,14,0.0087408048463868,9
1425,1,58,17956,23,4,0,1,9,34,2,25,0,0,0,0,0,0,14,0.0067054585757827,9
1426,1,58,23052,21,4,0,1,9,34,2,25,0,0,3,0,0,0,7,0.0076745970836531,9
1427,1,61,12122,45,3,0,2,15,9,2,24,2,0,3,0,0,0,12,0.0048878841571454,15
1428,1,61,13442,38,3,0,2,15,9,2,34,2,0,3,0,0,0,12,0.0051313009357078,15
1429,1,35,10891,32,2,0,2,9,34,2,46,0,0,0,0,0,0,12,0.0046632751937984,9
1430,1,79,10815,30,2,0,2,15,9,2,45,1,0,0,0,0,0,12,0.0090415913200723,15
1431,1,35,10867,32,2,0,2,9,34,2,46,1,0,0,0,0,0,12,0.0050682931019671,9
1432,1,47,10877,32,2,0,2,9,34,2,46,1,0,0,0,0,0,7,0.0036003600360036,9
1433,0,63,12763,24,2,0,1,6,23,4,26,2,0,1,0,0,0,12,0.0760233918128654,6
1434,0,86,13993,16,6,1,2,6,23,3,20,3,0,0,0,0,0,12,0.0310160427807486,6
1435,0,89,13868,14,2,0,2,6,23,4,28,2,0,1,0,0,0,12,0.0274390243902439,6
1436,1,79,21607,21,1,0,1,15,9,3,33,0,0,1,0,0,0,12,0.0085166784953867,15
1437,1,80,20073,26,1,0,1,15,9,2,35,0,0,1,0,0,0,12,0.0041322314049586,15
1438,1,85,21858,24,1,0,0,15,9,3,31,0,0,1,0,0,0,12,0.0052071584329648,15
1439,1,51,8413,81,0,0,2,15,9,2,38,1,0,0,0,0,0,12,0.0061892130857648,15
1440,1,51,8413,81,0,0,2,15,9,2,38,1,0,0,0,0,0,7,0.0045688178183894,15
1441,0,182,23475,13,0,0,2,11,14,6,31,1,0,1,0,1,0,12,0.0039435725061535,0
1442,3,120,39271,6,0,0,1,9,34,14,45,1,0,1,0,1,1,12,0.0016573621772505,9
1443,1,51,6424,75,6,1,1,15,9,2,39,0,0,0,0,0,0,12,0.002215897405277,15
1444,0,83,5965,75,6,1,1,15,9,1,39,1,0,1,0,0,0,12,0.0037033535047907,15
1445,0,83,7457,60,6,1,1,15,9,1,29,1,0,2,0,0,0,7,0.0045618703668504,15
1446,1,65,15138,23,6,1,1,15,9,2,24,1,0,1,0,0,0,12,0.0454545454545454,15
1447,3,185,41892,6,6,1,1,9,34,16,36,1,0,1,0,1,0,12,0.0038721693951573,9
1448,1,76,6995,56,5,1,2,15,9,2,27,2,0,0,0,0,0,7,0.002088872009115,15
1449,1,75,6807,47,5,1,2,15,9,2,32,2,0,0,0,0,0,12,0.0073595320092465,15
1450,0,83,7457,60,5,1,2,15,9,1,29,1,0,2,0,0,0,12,0.0082644628099173,15
1451,1,76,9093,55,4,0,2,15,9,1,39,0,0,1,0,0,0,12,0.0079260237780713,15
1452,1,65,15138,23,4,0,2,15,9,2,24,1,0,1,0,0,0,12,0.0045477929828171,15
1453,1,84,9183,39,4,0,2,15,9,2,27,2,0,0,0,0,0,7,0.0045514887161008,15
1454,1,84,9127,36,4,0,2,15,9,1,25,0,0,0,0,0,0,12,0.0094458438287153,15
1455,1,84,6995,56,4,0,2,15,9,2,27,2,0,0,0,0,0,12,0.0084033613445378,15
1456,1,84,6907,50,4,0,2,15,9,2,27,2,0,0,0,0,0,12,0.0,15
1457,0,80,19781,16,0,0,2,10,42,5,24,3,0,1,0,0,0,12,0.1036866359447004,10
1458,1,79,6859,51,4,0,2,15,9,2,29,2,0,0,0,0,0,12,0.0033063335841722,15
1459,3,151,38960,14,4,0,2,9,34,17,37,1,0,1,0,0,0,12,0.0058231311607675,9
1460,1,55,7718,55,3,0,2,9,34,2,28,0,0,0,0,0,0,12,0.0,9
1461,1,55,7840,58,3,0,2,9,34,2,28,0,0,0,0,0,0,12,0.0080598733448474,9
1462,1,55,7679,54,3,0,2,9,34,2,29,0,0,0,0,0,0,12,0.0069767441860465,9
1463,1,55,7871,62,3,0,2,9,34,2,28,0,0,0,0,0,0,12,0.0303030303030303,9
1464,1,35,10663,35,3,0,2,15,31,2,28,2,1,0,0,0,0,12,0.0194805194805194,15
1465,1,43,10919,42,3,0,2,15,1,2,26,2,1,0,0,0,0,12,0.046875,15
1466,1,43,11030,44,3,0,2,15,1,2,24,2,1,0,0,0,0,12,0.0,15
1467,1,42,13002,43,3,0,2,15,12,1,24,0,1,6,0,0,0,12,0.0833333333333333,15
1468,3,138,28482,21,3,0,2,11,14,11,30,1,0,0,0,0,0,12,0.0093057035614169,0
1469,1,90,17081,23,2,0,2,6,23,4,30,2,0,0,0,0,0,12,0.0135763097949886,6
1470,1,100,23951,13,2,0,1,15,31,4,19,0,0,1,0,0,0,12,0.072463768115942,15
1471,0,77,17081,23,2,0,2,6,23,4,30,2,0,0,0,0,0,12,0.0276813749793422,6
1472,1,47,6777,44,2,0,2,9,34,1,34,0,1,1,0,0,0,12,0.0062781292805426,9
1473,1,76,20039,15,1,0,2,15,38,3,19,0,0,0,0,0,0,12,0.0,15
1474,1,91,24232,15,1,0,2,15,1,4,30,0,0,2,0,0,0,12,0.0594315245478036,15
1475,1,70,25482,17,1,0,2,15,12,5,26,1,0,2,0,0,0,12,0.1,15
1476,1,100,23951,13,1,0,2,15,31,4,19,0,0,1,0,0,0,12,0.0550161812297734,15
1477,1,43,11030,44,1,0,2,15,1,2,24,2,1,0,0,0,0,12,0.0093175522538403,15
1478,1,101,19370,19,1,0,2,15,37,3,19,1,0,0,0,0,0,12,0.119047619047619,15
1479,3,162,25602,20,2,0,1,9,34,15,43,1,0,3,0,0,0,12,0.0058676120041562,9
1480,1,100,25700,15,1,0,2,15,24,4,23,1,0,2,0,0,0,12,0.0324825986078886,15
1481,1,27,7980,23,1,0,1,15,1,1,14,1,1,0,0,0,0,12,0.0362237538066998,15
1482,1,67,5155,53,0,0,2,15,31,1,26,2,1,0,0,0,0,12,0.0416666666666666,15
1483,1,69,19662,45,5,1,1,15,9,2,33,1,0,0,0,0,0,12,0.0030842071920377,15
1484,1,26,8196,29,4,0,2,15,12,1,13,1,1,1,0,0,0,12,0.0180465275401984,15
1485,1,47,15748,33,2,0,2,15,1,2,30,0,1,1,0,0,0,12,0.0131909547738693,15
1486,1,52,12069,32,2,0,2,15,12,2,35,0,1,0,0,0,0,12,0.0333333333333333,15
1487,1,40,15959,34,2,0,2,15,31,2,39,2,1,1,0,0,0,12,0.0198019801980198,15
1488,1,57,9053,39,2,0,2,15,1,1,10,1,1,3,0,0,0,12,0.0139275766016713,15
1489,1,51,9143,44,2,0,2,15,13,1,10,1,1,3,0,0,0,12,0.0097323600973236,15
1490,1,51,9250,46,2,0,2,15,13,1,10,1,1,3,0,0,0,12,0.0,15
1491,1,51,9101,44,2,0,2,15,13,1,10,1,1,3,0,0,0,12,0.0,15
1492,1,53,9310,50,2,0,2,15,24,1,10,1,1,3,0,0,0,12,0.046875,15
1493,1,107,14985,37,1,0,2,9,34,2,33,0,0,1,0,0,0,12,0.003463491799184,9
1494,1,42,6683,41,2,0,2,9,34,1,22,2,1,1,0,0,0,12,0.009329605543062,9
1495,1,57,9053,39,0,0,2,15,1,1,10,1,1,3,0,0,0,12,0.0031359759157049,15
1496,1,51,9137,43,0,0,2,15,13,1,10,0,1,3,0,0,0,12,0.0,15
1497,1,51,9143,44,0,0,2,15,13,1,10,1,1,3,0,0,0,12,0.0,15
1498,1,36,3758,109,0,0,2,15,1,1,51,1,1,1,0,0,0,12,0.0125173852573018,15
1499,1,44,3964,132,0,0,2,15,12,2,27,1,1,1,0,0,0,12,0.010204081632653,15
1500,1,39,3531,90,0,0,2,15,24,2,26,0,1,1,0,0,0,12,0.0115473441108545,15
1501,1,67,3670,98,0,0,2,15,31,2,35,0,1,0,0,0,0,12,0.0462287104622871,15
1502,1,66,3090,57,0,0,2,15,37,2,21,1,1,1,0,0,0,12,0.0238095238095238,15
1503,3,126,32932,17,2,0,1,11,14,11,83,1,0,1,0,0,0,12,0.0049451325766495,0
1504,1,45,3663,103,0,0,1,15,38,2,28,0,1,1,0,0,0,12,0.0,15
1505,1,39,3531,90,0,0,1,15,24,2,26,0,1,1,0,0,0,12,0.0311203319502074,15
1506,1,44,3964,132,0,0,1,15,12,2,27,1,1,1,0,0,0,12,0.0,15
1507,1,36,3758,109,0,0,1,15,1,1,51,1,1,1,0,0,0,12,0.0231958762886597,15
1508,0,66,3090,57,0,0,1,15,37,2,21,1,1,1,0,0,0,12,0.15,15
1509,1,67,3670,98,0,0,1,15,31,2,35,0,1,0,0,0,0,12,0.0769230769230769,15
1510,1,36,3757,108,0,0,1,15,1,1,51,1,1,1,0,0,0,12,0.0,15
1511,0,45,5002,43,5,1,1,5,17,2,24,2,1,0,0,0,0,12,0.0110612083877036,0
1512,0,45,5051,47,4,0,2,5,17,2,24,2,1,0,0,0,0,12,0.01283587198357,0
1513,0,53,5340,60,4,0,2,5,17,1,22,2,1,0,0,0,0,12,0.0143848366897952,0
1514,0,29,6677,42,3,0,2,12,19,1,22,2,1,1,0,0,0,12,0.0156557253063076,0
1515,0,74,15781,32,3,0,2,15,38,2,50,0,1,1,0,0,0,12,0.1111111111111111,15
1516,0,47,15748,33,3,0,2,15,1,2,30,0,1,1,0,0,0,12,0.0294117647058823,15
1517,0,27,8042,25,3,0,2,15,1,0,12,1,1,0,0,0,0,12,0.0498122653316645,15
1518,0,26,8141,29,3,0,2,15,12,0,12,1,1,0,0,0,0,12,0.1166666666666666,15
1519,0,23,7964,23,3,0,1,15,24,0,12,1,1,0,0,0,0,12,0.1012396694214876,15
1520,0,14,7905,21,3,0,2,15,31,0,12,1,1,0,0,0,0,12,0.1067961165048543,15
1521,1,80,6777,44,2,0,2,9,34,1,34,0,1,1,0,0,0,12,0.0059182456301325,9
1522,0,43,11030,44,3,0,2,15,1,2,24,2,1,0,0,0,0,12,0.0333333333333333,15
1523,0,42,13002,43,3,0,2,15,12,1,24,0,1,6,0,0,0,12,0.0204081632653061,15
1524,0,40,10406,38,3,0,2,15,37,2,40,0,1,0,0,0,0,12,0.0,15
1525,0,40,15959,34,3,0,2,15,31,2,39,2,1,1,0,0,0,12,0.0,15
1526,0,26,8141,29,1,0,2,15,12,0,12,1,1,0,0,0,0,12,0.1122448979591836,15
1527,0,14,7905,21,1,0,2,15,31,0,12,1,1,0,0,0,0,12,0.1189320388349514,15
1528,0,63,15874,23,3,0,2,15,31,3,25,2,0,0,0,0,0,12,0.0180255402750491,15
1529,0,61,6474,32,1,0,2,15,37,2,24,2,1,0,0,0,0,12,0.1666666666666666,15
1530,0,47,6539,36,1,0,2,15,31,2,24,2,1,0,0,0,0,12,0.0483870967741935,15
1531,0,44,6583,35,1,0,2,15,1,2,24,0,1,0,0,0,0,12,0.0670103092783505,15
1532,0,35,6558,36,1,0,2,15,12,2,24,2,1,0,0,0,0,12,0.0891089108910891,15
1533,0,55,5249,55,1,0,2,9,34,2,23,0,1,0,0,0,0,7,0.0069991251093613,9
1534,0,55,6427,29,1,0,2,15,38,2,24,2,1,0,0,0,0,12,0.3333333333333333,15
1535,0,48,6782,44,1,0,2,15,24,2,24,2,1,0,0,0,0,12,0.0615384615384615,15
1536,3,207,31428,9,3,0,1,11,14,10,26,1,0,0,0,0,0,12,0.0045370967356782,0
1537,0,55,5084,49,1,0,2,9,34,2,23,0,1,0,0,0,0,7,0.0,9
1538,0,55,5381,61,1,0,2,9,34,2,23,0,1,0,0,0,0,7,0.0,9
1539,0,17,7875,21,1,0,2,13,21,0,12,1,1,0,0,0,0,12,0.1707317073170731,0
1540,0,52,7836,18,3,0,2,15,38,1,12,0,1,0,0,0,0,12,0.0967741935483871,15
1541,0,27,8042,25,1,0,2,15,1,0,12,1,1,0,0,0,0,12,0.1212121212121212,15
1542,0,23,7964,23,1,0,2,15,24,0,12,1,1,0,0,0,0,12,0.1105990783410138,15
1543,0,90,14319,24,4,0,1,6,23,4,25,2,0,0,0,0,0,12,0.0379310344827586,6
1544,0,58,5371,65,6,1,2,9,34,2,25,1,1,0,0,0,0,12,0.0332409972299169,9
1545,0,55,5158,53,6,1,2,9,34,1,26,2,1,0,0,0,0,12,0.0339805825242718,9
1546,0,58,7672,53,6,1,2,9,34,2,27,0,1,0,0,0,0,12,0.0068807339449541,9
1547,0,55,7437,41,6,1,2,9,34,1,26,1,1,0,0,0,0,12,0.0833333333333333,9
1548,0,36,3757,108,6,1,2,15,1,1,51,1,1,1,0,0,0,12,0.0161993769470405,15
1549,0,67,3670,98,6,1,2,15,31,2,35,0,1,0,0,0,0,12,0.0297029702970297,15
1550,0,51,9101,44,6,1,2,15,13,1,10,1,1,3,0,0,0,12,0.1111111111111111,15
1551,0,53,9310,50,6,1,2,15,24,1,10,1,1,3,0,0,0,12,0.0082304526748971,15
1552,1,107,14985,37,0,0,2,9,34,2,33,0,0,1,0,0,0,12,0.0026628230810573,9
1553,0,51,9135,44,6,1,2,15,13,1,10,1,1,3,0,0,0,12,0.0161290322580645,15
1554,0,55,5300,60,4,0,2,9,34,2,23,0,1,0,0,0,0,7,0.1,9
1555,0,55,5441,69,4,0,2,9,34,2,26,0,1,0,0,0,0,12,0.081081081081081,9
1556,0,55,7840,58,4,0,2,9,34,2,28,0,0,0,0,0,0,12,0.0980392156862745,9
1557,0,58,5371,65,4,0,2,9,34,2,25,1,1,0,0,0,0,12,0.0165340626553953,9
1558,0,55,5158,53,4,0,2,9,34,1,26,2,1,0,0,0,0,12,0.0396039603960396,9
1559,0,55,7437,41,4,0,2,9,34,1,26,1,1,0,0,0,0,12,0.05,9
1560,0,55,7871,62,4,0,2,9,34,2,28,0,0,0,0,0,0,12,0.1666666666666666,9
1561,0,55,5505,72,4,0,1,9,34,3,23,0,1,0,0,0,0,12,0.0294117647058823,9
1562,0,212,19463,23,4,0,2,8,32,26,34,0,0,1,0,0,0,12,0.0148830616583983,0
1563,0,55,7912,61,4,0,1,9,34,2,160,1,0,0,0,0,0,12,0.0769230769230769,9
1564,0,58,16138,18,2,0,0,15,9,2,24,2,0,0,0,0,0,12,0.0020657696387694,15
1565,0,61,24395,16,4,0,2,15,9,2,21,0,0,0,1,0,0,12,0.0110893672537508,15
1566,0,62,27253,20,1,0,2,15,9,4,36,2,0,0,0,0,1,12,0.0126615647617069,15
1567,0,62,5276,37,0,0,2,15,13,1,39,0,1,0,0,0,0,12,0.0652173913043478,15
1568,0,68,13678,24,0,0,2,15,9,2,46,1,0,0,0,0,0,12,0.0060783902745755,15
1569,1,66,14155,39,0,0,1,15,9,3,30,0,0,1,0,0,1,12,0.0615384615384615,15
1570,0,70,12661,36,6,1,2,15,9,3,31,1,0,1,0,0,0,12,0.0140880822439395,15
1571,0,72,12787,37,6,1,2,15,9,3,35,0,0,1,0,0,0,15,0.0077242310518059,15
1572,0,70,12920,40,6,1,0,15,9,3,31,1,0,1,0,0,0,12,0.0110500573636857,15
1573,0,80,10897,21,5,1,2,15,9,1,24,0,0,0,0,0,0,14,0.3333333333333333,15
1574,1,51,11004,37,5,1,2,15,9,3,38,1,0,0,0,0,0,12,0.1142857142857142,15
1575,1,51,7782,42,5,1,2,15,9,3,38,0,0,0,0,0,0,12,0.0090497737556561,15
1576,1,51,7782,42,5,1,1,15,9,3,38,0,0,0,0,0,0,12,0.015438596491228,15
1577,0,72,23124,20,5,1,0,15,9,3,31,0,0,1,0,0,0,1,0.015882728530382,15
1578,0,59,12254,29,4,0,1,9,34,1,42,2,0,1,0,0,0,12,0.0078697313939908,9
1579,0,70,12161,9,3,0,2,6,23,4,22,2,0,1,0,0,0,12,0.0272479564032697,6
1580,0,70,13457,19,2,0,2,10,42,7,29,2,0,0,0,0,0,12,0.1202830188679245,10
1581,0,76,13447,19,2,0,2,10,42,6,30,0,0,0,0,0,0,14,0.0340843443096476,10
1582,0,72,14974,22,2,0,2,9,34,1,24,1,0,0,0,0,0,7,0.0188170996092482,9
1583,0,77,12298,13,1,0,1,6,23,4,20,0,0,2,0,0,0,14,0.0911528150134048,6
1584,0,55,16045,16,0,0,2,15,9,2,24,2,0,0,0,0,1,12,0.0198270407087112,15
1585,0,43,17717,19,0,0,1,15,9,2,25,2,0,0,0,0,0,12,0.0225263157894736,15
1586,2,9,15410,49,6,1,2,15,9,7,11,1,0,1,0,0,0,12,0.0178635226866738,15
1587,2,15,13684,53,6,1,0,15,9,7,13,1,0,1,0,0,0,12,0.0549132947976878,15
1588,0,45,12445,39,6,1,1,15,9,2,19,1,0,0,0,0,0,12,0.0366441658630665,15
1589,2,15,10814,64,5,1,0,15,9,7,13,1,0,1,0,0,0,12,0.0175086107921928,15
1590,0,76,11153,40,5,1,0,15,9,3,29,0,0,1,0,0,0,12,0.032377428307123,15
1591,0,53,14310,43,4,0,1,15,9,2,29,0,0,0,0,0,0,12,0.0421397379912663,15
1592,0,63,9007,71,4,0,0,15,1,1,32,2,1,1,0,0,0,12,0.0354400472533963,15
1593,0,55,8932,70,3,0,2,15,9,2,23,2,0,1,0,0,0,12,0.0140405616224649,15
1594,0,84,11292,16,5,1,0,6,23,3,26,0,0,0,0,0,0,12,0.0597274572339808,6
1595,3,214,28557,19,2,0,2,9,34,17,37,1,0,2,0,0,0,12,0.015166795965865,9
1596,0,95,13445,29,3,0,2,6,23,3,18,0,0,3,0,0,0,12,0.0243526510480887,6
1597,0,60,11959,30,4,0,2,6,23,3,22,0,0,1,0,0,0,12,0.1754916792738275,6
1598,0,63,9007,71,2,0,2,15,1,1,32,2,1,1,0,0,0,12,0.0090642757427397,15
1599,0,50,22629,38,2,0,0,15,9,2,48,2,0,1,0,0,0,12,0.0151482824834649,15
1600,0,85,11835,19,2,0,2,10,42,5,68,1,0,1,0,0,0,12,0.0300838877639571,10
1601,3,79,25444,19,2,0,1,9,34,9,57,0,0,2,0,0,1,12,0.0206099429048879,9
1602,0,95,13442,29,1,0,1,6,23,3,18,0,0,3,0,0,0,12,0.0370229972201162,6
1603,0,87,16743,25,0,0,1,6,23,5,24,3,0,1,0,0,0,12,0.132994923857868,6
1604,0,77,9972,40,6,1,2,5,17,3,30,1,0,1,0,0,0,12,0.0225340709755768,0
1605,0,65,11167,19,3,0,2,15,13,2,22,2,0,1,0,0,1,12,0.0066844919786096,15
1606,0,67,14384,27,3,0,1,15,13,2,22,2,0,1,0,0,0,14,0.0053650124544931,15
1607,0,61,9995,21,3,0,0,6,23,4,28,3,0,0,0,0,0,12,0.1756756756756756,6
1608,2,40,27110,12,2,0,2,15,13,17,14,0,0,1,0,0,0,12,0.005268962136993,15
1609,0,47,13926,41,1,0,2,15,1,7,25,1,0,1,0,0,0,12,0.0223880597014925,15
1610,0,81,17013,15,0,0,1,5,17,5,27,1,0,3,0,0,0,12,0.0355622050868914,0
1611,0,88,9053,36,5,1,2,5,17,3,33,2,0,0,0,0,0,12,0.0224144710971293,0
1612,1,36,4112,150,6,1,0,15,1,1,51,1,0,1,0,0,0,12,0.0081026221216557,15
1613,1,36,4112,150,5,1,0,15,1,1,51,1,0,1,0,0,0,12,0.0095020904599011,15
1614,1,37,9220,40,4,0,1,15,1,7,17,0,0,0,0,0,0,12,0.0176124601583807,15
1615,0,44,13987,46,0,0,2,15,9,7,20,1,0,1,0,0,0,7,0.0023657545864393,15
1616,0,69,6865,17,1,0,2,15,9,1,16,2,0,0,0,0,0,12,0.0921052631578947,15
1617,2,55,12349,40,1,0,2,15,1,5,1,1,1,1,0,0,0,6,0.0074074074074074,15
1618,0,69,6913,20,1,0,2,15,9,1,16,0,0,0,0,0,0,12,0.0337078651685393,15
1619,0,199,27324,25,2,0,2,11,14,32,40,1,0,2,0,0,0,12,0.0107398317706039,0
1620,0,62,16773,42,0,0,2,6,23,6,13,0,0,1,0,0,0,12,0.027306967984934,6
1621,2,44,12929,27,0,0,2,13,21,7,16,1,0,0,0,0,0,6,0.0403684005707614,0
1622,2,45,12058,30,4,0,2,12,19,7,14,1,0,1,2,0,0,7,0.0116399183694036,0
1623,0,70,17231,18,0,0,0,5,17,5,27,0,0,3,0,0,0,12,0.0427974947807933,0
1624,0,72,14461,20,5,1,0,5,17,3,23,1,0,0,1,0,0,12,0.0407166123778501,0
1625,3,124,18285,19,2,0,2,11,14,6,36,0,0,0,0,0,0,12,0.0223703536323579,0
1626,3,159,30691,15,2,0,1,11,14,14,32,1,0,0,0,0,1,12,0.0054132402532094,0
1627,4,218,30321,49,3,0,2,11,14,39,83,0,0,3,0,0,0,12,0.0078310884902654,0
1628,2,72,13693,30,1,0,0,15,31,7,18,0,0,1,0,0,0,12,0.0,15
1629,0,65,11669,17,4,0,0,15,31,4,0,6,0,0,0,0,0,12,0.1538461538461538,15
1630,4,97,514,89,3,0,2,5,17,1,7,0,0,0,0,0,0,12,0.0409233997901364,0
1631,0,90,16428,10,3,0,2,6,23,8,28,2,0,1,0,0,0,14,0.108267716535433,6
1632,0,47,25273,24,4,0,1,15,24,6,20,0,0,2,0,0,0,12,0.0172767203513909,15
1633,3,82,21036,14,4,0,0,11,14,9,44,1,0,0,0,0,0,12,0.0106806282722513,0
1634,0,60,17972,29,1,0,1,15,24,6,23,0,0,0,0,0,0,12,0.0181872391174716,15
1635,1,66,12995,29,1,0,2,15,24,7,22,0,1,1,0,0,0,12,0.020976353928299,15
1636,0,68,17593,30,3,0,0,15,24,6,20,1,1,2,0,0,0,12,0.034412955465587,15
1637,0,59,9827,11,3,0,1,5,17,4,41,1,0,1,0,0,0,12,0.0462512744098502,0
1638,3,77,33201,18,2,0,0,15,9,13,33,2,0,1,0,0,0,12,0.0160976619077177,15
1639,0,74,14205,21,1,0,1,6,23,4,26,2,0,0,0,0,0,12,0.0357364822871348,6
1640,0,58,18043,25,6,1,1,9,34,2,25,2,0,0,0,0,0,12,0.0183443631719493,9
1641,0,74,11044,30,5,1,2,15,9,1,60,1,0,1,0,0,1,12,0.0187239944521497,15
1642,2,57,10958,23,4,0,2,15,1,2,34,1,0,1,0,0,0,12,0.0193609022556391,15
1643,0,80,1029,165,4,0,0,15,12,1,27,0,0,0,0,0,0,2,0.0261709536111423,15
1644,2,76,7805,28,3,0,2,15,1,2,35,1,0,1,0,0,1,12,0.0025564550489987,15
1645,0,63,16664,30,3,0,2,15,9,2,39,0,0,3,0,0,0,12,0.010439262472885,15
1646,0,90,12558,19,3,0,2,6,23,4,20,2,0,0,0,0,0,14,0.1306553911205074,6
1647,0,83,1248,219,2,0,2,15,1,1,19,0,0,0,1,0,0,12,0.0455543358946212,15
1648,0,61,16964,20,2,0,2,15,9,2,43,2,0,0,0,0,0,12,0.018893969459063,15
1649,0,134,10167,20,2,0,2,5,17,5,31,0,0,3,0,0,0,12,0.005061115355233,0
1650,0,82,12233,39,2,0,0,15,1,7,42,0,0,1,0,0,0,12,0.087719298245614,15
1651,0,82,12228,38,2,0,0,15,1,7,42,0,0,1,0,0,0,12,0.025138260432378,15
1652,2,85,6151,85,1,0,2,15,31,6,25,2,0,0,0,0,0,12,0.0131649291633253,15
1653,0,57,8473,104,1,0,2,15,9,1,79,1,0,0,0,0,0,12,0.0094180489176272,15
1654,0,67,4827,65,0,0,2,15,9,1,50,1,0,0,0,0,0,12,0.0489290214195716,15
1655,3,90,21340,23,2,0,2,11,14,9,58,0,0,2,0,0,0,12,0.0207960644007155,0
1656,0,68,14289,18,6,1,2,6,23,2,24,2,0,0,0,0,0,12,0.0136175251628182,6
1657,0,64,14372,20,5,1,2,6,23,2,24,2,0,0,0,0,0,12,0.0200741198270537,6
